Manuscript,Canonical Story ID,ID Number,ID Letter,Recension ID,Incipit,Canonical Incipit
EMML (HMML) 3051,305,305,,,ወበውእቱ፡ መዋዕል፡ ኮነ፡ ዐቢይ፡ ትምክህት፡ ላዕለ፡ እስራኤል፡ ወላዕለ፡ ኵሉ፡ አህጉር፡ ወበሓውርት,TRUE
EMML (HMML) 3051,306,306,,,ሚመጠነ፡ እነግር፡ ሊተሰ፡ የዓፅበኒ፡ ሕሊናየ። ወወረደ፡ በፈቃዱ፡ ቃል፡ ሥጋ፡ ኮነ፡ ወተወልደ፡ እምማርያም,TRUE
EMML (HMML) 3051,307,307,,,ወእምድኅረ፡ ነበረት፡ ውስተ፡ በዐት፡ ወወፅአት፡ እምህየ፡ ወበጽሐት፡ ዲርዴ,TRUE
EMML (HMML) 3051,308,308,,,ጸሎት፡ ዘእግዝእትነ፡ ማርያም፡ ዘጸለየት፡ እንዘ፡ ሀለወት፡ በገዳመ፡ ኤዶምያስ፡ አመ፡ ጐየት፡ እምሄሮድስ፡ ራስዕ። ትቤ፡ እግዚኦ፡ አምላከ፡ እስራኤል፡ አድኅነኒ፡ እምመዊት,TRUE
EMML (HMML) 7089,309,309,,,ወሀለወት፡ አሐቲ፡ ድንግል፡ እንተ፡ በፅዓት፡ ድንግልናሃ፡ ለማርያም፡ ወትትአመን፡ ብዙኀ፡ ወትብል፡ ኦእግዝእትየ፡ አልብየ፡ ምግባረ፡ ሠናይ፡ ወባሕቱ፡ ዕቀቢ፡ ድንግልናየ፡ ከመ፡ ኢይትኃፈር፡ በቅድሜኪ,TRUE
EMML (HMML) 5105,310,310,,,ወኮነ፡ ውእቱ፡ ወልድ፡ ይነግር፡ ኂሩታ፡ ለእግዝእትነ፡…. በኵሉ፡ ጊዜ፡ ወኮኑ፡ ኵሎሙ፡ እለ፡ ይሰምዕዎ፡ ይሴብሕዎ፡ ለእግዚአብሔር፡ ልዑል፡ ወአእኰተዋ፡ ለቅድስት፡ ድንግል፡…. ጸሎታ፡….,TRUE
EMML (HMML) 2059,311,311,,,ተብህለ፡ ከመ፡ ሀሎ፡ አሐዱ፡ ብእሲ፡ ሐፃቤ፡ አልባስ፡ ወእንዘ፡ የሐፅብ፡ ልብሰ፡ መጽአ፡ አሐዱ፡ ብእሲ፡ ወሜጠ፡ ማየ፡ እንተ፡ ካልእ፡ ፍኖት,TRUE
EMML (HMML) 5105,312,312,,,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ ዘተሐንጸት፡ በስመ፡ እግዝእትነ፡…. በሀገረ፡ ሕምስ፡ እምአድያመ፡ ሻም፡ ወኮነ፡ ትገበር፡ በውስቴታ፡ ተአምራት፡ ወመንክራት። ወሶበ፡ ርእዩ፡ ተንበላት፡ ዘንተ፡ ቀንኡ፡ ላዕለ፡ ቤተ፡ ክርስቲያን፡ ወአምጽኡ፡ ምክንያተ፡ ወአንሀልዋ,TRUE
EMML (HMML) 5105,313,313,,,ስምዑኬ፡ ዘገብረት፡ እግዝእትነ፡…. አመ፡ ፲፡ ወ፮፡ ለነሐሴ። ወነበረ፡ አሐዱ፡ መፃጕዕ፡ ውስተ፡ አሐቲ፡ ሀገር፡ ወአስተርአየቶ፡ በሕልም,TRUE
EMML (HMML) 5105,314,314,,,ወሀሎ፡ አሐዱ፡ ቀሲስ፡ ወኀልቁ፡ ብእሲቱ፡ ወደቂቁ,TRUE
EMML (HMML) 5105,315,315,,,ወካዕበ፡ ንነግረክሙ፡ አኃዊነ፡ ኂሩታ፡ ወንጽሕናሃ፡ ለእግዝእትነ፡ ማርያም፡ ወዘከመ፡ ነበረት፡ ውስተ፡ ቤተ፡ መቅደስ። ጸሎታ፡…. ወነበረት፡ እግዝእትነ፡ ማርያም፡ ውስተ፡ ቤተ፡ መቅደስ፡ እንዘ፡ ትትለአክ፡ በንጽሕ፡ ወበሕድአት፡ ወበትሕትና፡ ወኵሎሙ፡ ካህናት፡ ያስተበፅዕዋ፡ ወይባርክዋ፡ ወፈድፋደሰ፡ ስምዖን፡ አረጋዊ፡ ወዘካርያስ፡ ዘመዳ,TRUE
EMML (HMML) 5105,316-A,316,A,,ንነግረክሙ፡ አበዊነ፡ ቅዱሳን፡ ወአኀዊነ፡ ፍቁራን፡ ውሉደ፡ ቤተ፡ ክርስቲያን፡ እግዚአብሔር፡ ይባርክሙ፡ ወያበርህ፡ አዕይንተ፡ አልባቢክሙ፡ ለሰሚዐ፡ ተአምሪሃ፡ ለእግዝእትነ፡ ማርያም፡ ዘያስተፌሥሕ፡ አልባበ፡ ወይመርህ፡ ውስተ፡ መንግሥተ፡ ሰማያት። ሚመጠነ፡ ተአምረ፡ ገብረት፡ በእደዊሆሙ፡ ለአበው፡ ቀደምት፡ ተአምረ፡ ወመንክረ፡ ዘአልቦ፡ ኍልቈ። መቅድመ፡ ኵሉ፡ ንነግረክሙ፡ ሕይወታ፡ ወንጽሕናሃ፡ እስመ፡ ኀረያ፡ እግዚአብሔር፡ እምቀዳሚ። ወሀሎ፡ አሐዱ፡ ብእሲ፡ እምዘመደ፡ ካህናት፡ ዘይሰመይ፡ ኢያቄም፡ ወአውሰበ፡ ብእሲተ፡ እምአዋልደ፡ ይሁዳ፡ ወትሰመይ፡ ሐና,TRUE
EMML (HMML) 1799,316-C,316,C,,ንግባእኬ፡ ሀበ፡ ጥንተ፡ ነገር። ወሶበ፡ ተፈጸመ፡ መዋዕለ፡ ፅንሳ፡ ወለደት፡ ወለተ፡ አመ፡ ፩፡ ለግንቦት፡ እንዘ፡ ትበርህ፡ እምነ፡ ፀሐይ,TRUE
EMML (HMML) 3378,316-D,316,D,EMML (HMML) 3378,ወነበሩ፡ ኢያቄም፡ ወሐና፡ እንዘ፡ የሐፅኑ፡ ወለቶሙ፡ ማርያም፡ ፫፡ ዓመተ፡ እንዘ፡ ይሴብሕዎ፡ ወየአኵትዎ፡ ለእግዚአብሔር,TRUE
VL-Vatican (BAV) 298,316-D,316,D,VL-Vatican (BAV) 298,ወካዕበ፡ ንነግረክሙ፡ ቅድስናሃ፡ ወንጽሕናሃ፡ ለእግዝእትነ፡…. ዘከመ፡ አብእዋ፡ ውስተ፡ ቤተ፡ መቅደስ፡ ሶበ፡ ፈጸመ፡ ሀፂነ፡ ፫፡ ዓመተ,TRUE
EMML (HMML) 2275,317,317,,,ወካዕበ፡ ንነግረክሙ፡ አኀዊነ፡ ቅዱሳን፡ ውሉደ፡ ቤተ፡ ክርስቲያን፡ ዝናሃ፡ ለእግዝእትነ፡…. ሚመጠነ፡ ሐዘን፡ ዘበጽሐ፡ ላዕሌሃ፡ እምደቂቀ፡ እስራኤል፡ እስከ፡ በጽሐ፡ ኀቤሃ፡ ገብርኤል፡ መልአክ፡ ወዜነዋ፡ ትፍሥሕተ,TRUE
EMML (HMML) 2275,318,318,,,ስምዑኬ፡ ዘገብረት፡ እግዝእትነ፡…፡ ደቂቀ፡ ቤተ፡ ክርስቲያን፡ ወእግዚአብሔር፡ ያርኁ፡ አናቅጸ፡ ልብክሙ፡ ለሰሚዓ፡ ተአምሪሃ። ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘይሰመይ፡ ጢራስ፡ ወሖረ፡ ምስለ፡ እግዚኡ፡ መፍቀሬ፡ እግዚአብሔር፡ ልዑል፡ ወመፍቀሬ፡ እሙ፡ ድንግል,TRUE
EMML (HMML) 2275,319,319,,,ወሀሎ፡ አሐዱ፡ ንጉሥ፡ ክርስቲያናዊ፡ መፍቀሬ፡ እግዚአብሔር፡ ወርቱዕ፡ ሃይማኖቱ፡ ወሠናይ፡ ግዕዙ፡ ወያፈቅራ፡ ለእግዝእትነ፡…. ወእምብዝኃ፡ አፍቅሮቱ፡ ዚአሃ፡ አግበረ፡ ሥዕለ፡ በአምሳሊሃ,TRUE
EMML (HMML) 2275,320,320,,,ወሀሎ፡ አሐዱ፡ ንጉሥ፡ ክርስቲያናዊ፡ መፍቀሬ፡ እግዚአብሔር፡ ልዑል፡ ወመፍቀሬ፡ እሙ፡ ድንግል፡ ወጽኑዕ፡ ሃይማኖቱ፡ ወሠናይ፡ ምግባሩ። ወቦቱ፡ ሥዕለ፡ እግዝእትነ፡…. ዘሥዑል፡ በወርቅ፡ ወወትረ፡ ይጼሊ፡ ኀበ፡ ውእቱ፡ ሥዕል፡ በጊዜ፡ ረከቦ፡ ሐዘን፡ ወትካዝ። ወመልአከ፡ ኃይሉ፡ ለንጉሥ፡ ዐለዎ,TRUE
EMML (HMML) 2066,321,321,,,ወኮነ፡ ዝንቱ፡ ነገር፡ እምድኅረ፡ ወለደቶ፡ ለእግዚእነ፡ ኢየሱስ፡ ክርስቶስ፡ ወአዘዘ፡ ሄሮድስ፡ ከመ፡ ይቅትሉ፡ ሕፃናተ፡ ዘክልኤ፡ ዓማት። ወሰሚዓ፡ እግዝእትነ፡ ማርያም፡ አጐየየቶ፡ ለፍቁር፡ ወልዳ፡ ውስተ፡ ምድረ፡ ግብጽ። ወእንዘ፡ ትትጐየይ፡ ወአብጽሐቶ፡ ውስተ፡ አሐቲ፡ ሀገር፡ እምአህጉረ፡ ግብጽ፡ ኃምስ፡ ወአኃዞ፡ ለፍቁር፡ ወልዳ፡ ጽምዓ፡ ማይ፡ እስመ፡ ጊዜ፡ ቀትር፡ ውእቱ። ወቦአት፡ ውስተ፡ ቤተ፡ አሐቲ፡ ብእሲት፡ ከመ፡ ትስእል፡ ማየ፡ ለፍቁር፡ ወልዳ፡ ዘውእቱ፡ ወሀቤ፡ ዝናማት፡ ወይእቲሰ፡ ብእሲት፡ ባዕልት፡ ጥቀ፡ እምንዋየ፡ ዝንቱ፡ ዓለም፡ ወበምግባረ፡ ኀጢአት፡ ወነዳይት፡ ይእቲ፡ በምግባረ፡ ሠናይ፡ ወድርክት፡ ይእቲ፡ ካልእታ፡ ለኤልዛቤል,TRUE
EMML (HMML) 2066,321,321,,,ወኮነ፡ ዝንቱ፡ ነገር፡ እምድኅረ፡ ወለደቶ፡ ለእግዚእነ፡ ኢየሱስ፡ ክርስቶስ፡ ወአዘዘ፡ ሄሮድስ፡ ከመ፡ ይቅትሉ፡ ሕፃናተ፡ ዘክልኤ፡ ዓማት። ወሰሚዓ፡ እግዝእትነ፡ ማርያም፡ አጐየየቶ፡ ለፍቁር፡ ወልዳ፡ ውስተ፡ ምድረ፡ ግብጽ። ወእንዘ፡ ትትጐየይ፡ ወአብጽሐቶ፡ ውስተ፡ አሐቲ፡ ሀገር፡ እምአህጉረ፡ ግብጽ፡ ኃምስ፡ ወአኃዞ፡ ለፍቁር፡ ወልዳ፡ ጽምዓ፡ ማይ፡ እስመ፡ ጊዜ፡ ቀትር፡ ውእቱ። ወቦአት፡ ውስተ፡ ቤተ፡ አሐቲ፡ ብእሲት፡ ከመ፡ ትስእል፡ ማየ፡ ለፍቁር፡ ወልዳ፡ ዘውእቱ፡ ወሀቤ፡ ዝናማት፡ ወይእቲሰ፡ ብእሲት፡ ባዕልት፡ ጥቀ፡ እምንዋየ፡ ዝንቱ፡ ዓለም፡ ወበምግባረ፡ ኀጢአት፡ ወነዳይት፡ ይእቲ፡ በምግባረ፡ ሠናይ፡ ወድርክት፡ ይእቲ፡ ካልእታ፡ ለኤልዛቤል,TRUE
EMML (HMML) 2275,322,322,,,ወእንዘ፡ ተሐውር፡ እግዝእትነ፡…. እምሀገር፡ ውስተ፡ ሀገር፡ ጐዪያ፡ እምነ፡ መዓቱ፡ ለሄሮድስ፡ ርጉም፡ ወበጽሐት፡ ውስተ፡ አሐቲ፡ ሀገር፡ እምአድያማተ፡ ግብጽ፡ ወሰብአ፡ ይእቲ፡ ሀገር፡ እኩያን፡ እሙንቱ,TRUE
EMML (HMML) 2275,323,323,,,ተብህለ፡ እንከ፡ በእንተ፡ አሐዱ፡ ብእሲ፡ ዘመሐለ፡ በሐሰት፡ ወበእንተ፡ አሐዱ፡ መኰንን፡ ዐቢይ፡ ዘየፈቅራ፡ ለእግዝእትነ፡…. ወእንዘ፡ ሀለወት፡ እግዝእትነ፡ ማርያም፡ ውስተ፡ ሐቅለ፡ ገዳም፡ ዘቈላተ፡ ዮሰፍጥ፡ ጐዪየ፡ እምነ፡ ሕምዘ፡ መዐቱ፡ ለአርዌ,TRUE
EMML (HMML) 2275,324,324,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ እምደቂቀ፡ ሴም፡ ዘሠናይ፡ ግዕዙ፡ ወርቱዕ፡ ልቡ,TRUE
EMML (HMML) 2275,325,325,,,ተብህለ፡ በእንተ፡ እለ፡ መጽኡ፡ እኩያን፡ ፈያት፡ ከመ፡ ይንሥኡ፡ ንዋያ፡ ለእግዝእትነ፡…. ወበእንተ፡ ኦመ፡ ሰግላ፡ ክልኤ፡ ክፍለ። ወእንዘ፡ ትጐይይ፡ እግዝእትነ፡ ማርያም፡ ዘምስለ፡ ሕፃና፡ ኢየሱስ፡ ክርስቶስ፡ ዮሴፍ፡ ወሰሎሜ፡ ምስሌሃ፡ እምነ፡ መዐቱ፡ ለሄሮድስ፡ ዕልው፡ ወእንዘ፡ ትፈልስ፡ እምሀገር፡ ውስተ፡ ሀገር፡ ሶበ፡ ብጽሐት፡ ውስተ፡ አድያማተ፡ ደብረ፡ ምጥማቅ፡ ወአድግኒ፡ አሐዱ፡ ጽዑን፡ ስንቀ፡ ዚአሃ፡ ወነጸርዋ፡ እኩያን፡ ፈያት,TRUE
EMML (HMML) 2275,326,326,,,በእንተ፡ ዘከመ፡ ከልአ፡ ባዕለ፡ ሐመር፡ ዐዲወ፡ ውስተ፡ ባሕረ፡ ተከዜ፡ ወአዕደውዋ፡ አእባን፡ ከመ፡ እንተ፡ ሐመር። ወአመ፡ ግብአታ፡ ለእግዝእትነ፡…. እምኀበ፡ ጐየት፡ እምምድረ፡ ግብጽ፡ ወደብረ፡ ቍስቋም፡ ሶበ፡ ሞቱ፡ ኵሎሙ፡ እለ፡ የኀሥሥዎ፡ ለሕፃና፡ ከመ፡ ይቅትልዎ፡ በትእዛዙ፡ ወበቃሉ፡ ለአምላከ፡ አማልክት፡ ወእንዘ፡ ትትመየጥ፡ በፍሥሓ፡ ውስተ፡ ሀገረ፡ አቡሃ፡ ዳዊት፡ ወበጽሐት፡ ኀበ፡ ባሕረ፡ ተከዜ፡ እንዘ፡ ትፈቅድ፡ ዐዲወ,TRUE
EMML (HMML) 2275,327,327,,,ወሀለዉ፡ በአሐዱ፡ ደብር፡ ፫፡ ካህናት፡ ኄራን፡ ወሠናያን፡ ወማእምራነ፡ ቃለ፡ መጻሕፍት፡ ዘብሉይ፡ ወዘሐዲስ፡ ወያፈቅሩ፡ ተሠርግዎተ፡ በአልባስ፡ ቀጠንት,TRUE
EMML (HMML) 2275,328,328,,EMML (HMML) 2275,ዝንቱ፡ ተአምር፡ በእንተ፡ አሐዱ፡ መምህረ፡ ደብር፡ ከመ፡ ውእቱ፡ ኮነ፡ ኄረ፡ በኵሉ፡ ምግባሩ፡ ወሠናይ፡ በግዕዙ፡ ወርቱዕ፡ በሃይማኖቱ፡ ወይጌስጾሙ፡ ለደቂቁ፡ ሠርከ፡ ወነግሀ፡ እንበይነ፡ ዐቂበ፡ ሥርዓተ፡ ምንኵስና፡ ወበሕገ፡ ቀኖና፡ ዘሐዋርያት፡ ወዘሊቃውንት። ወሶበ፡ አንወዮሙ፡ በጽኑዕ፡ ግብር፡ በእንተ፡ ዐቂበ፡ ሕግ፡ ኀብሩ፡ ቦቱ፡ ኵሎሙ፡ ደቂቁ፡ በእኩይ፡ ግብር,TRUE
EMML (HMML) 6949,328,328,,EMML (HMML) 6949,ተብህለ፡ ከመ፡ ሀሎ፡ አሐዱ፡ መነኮስ፡ አበ፡ ምኔት፡ ወመፍቀሬ፡ እግዚአብሔር፡ ወያፈቅራ፡ ለእግዝእትነ፡…. ወተሰለቅዎ፡ ወሐመይዎ፡ ኵሎሙ፡ ቅዱሳን,TRUE
EMML (HMML) 2275,329,329,,,ስምዑኬ፡ ኦደቂቀ፡ ቤተ፡ ክርስቲያን፡ ክርስቶሳውያን፡ ዕበየ፡ ተአምሪሃ፡ ለእግዝእትነ። ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ እንተ፡ መንገለ፡ ዐረቢሃ፡ ለብሔረ፡ አግዓዚ፡ ዘሕንጽት፡ በስማ፡ ለእግዝእትነ,TRUE
EMML (HMML) 2275,330,330,,,ንዑኬ፡ ኦደቂቀ፡ ቤተ፡ ክርስቲያን፡ ንንግርክሙ፡ መንክረ፡ ተአምሪሃ፡ ለእግዝእትነ፡…. ዘከመ፡ ገብረት፡ ተአምረ፡ በብሔረ፡ አግዓዚ፡ በመዋዕለ፡ መንግሥቱ፡ ለአሐዱ፡ ንጉሥ፡ ርቱዐ፡ ሃይማኖት፡ ወመፍቀሬ፡ ቤተ፡ ክርስቲያን፡ ቅድስት። ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ እንተ፡ ተሐንጸት፡ በስማ፡ ለእግዝእትነ፡…. ወብዙኃን፡ ድውያን፡ ወሕሙማን፡ ይትፌወሱ፡ ሶበ፡ ይገይሱ፡ ወይበጽሑ፡ ኀበ፡ ይእቲ፡ ቤተ፡ ክርስቲያን,TRUE
EMML (HMML) 2275,331,331,,,ወሀሎ፡ አሐዱ፡ መነኮስ፡ ውስተ፡ አሐቲ፡ ደብር፡ እምአድባራተ፡ ምድረ፡ አግዓዚ፡ ዘያፈቅራ፡ ለእግዝእትነ፡…. በኵሉ፡ ልቡ፡ ወበኵሉ፡ ሕሊናሁ፡ ወእንዘ፡ ሀለወ፡ በመዋዕለ፡ ንእሱ፡ ተምህረ፡ መዝሙረ፡ ዳዊት፡ ኀበ፡ አሐዱ፡ ብእሲ፡ መንፈሳዊ,TRUE
EMML (HMML) 2275,332,332,,,ዛቲ፡ ተአምር፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ በመዋዕሊሁ፡ ለአሐዱ፡ ንጉሥ፡ ፍቁረ፡ ዚአሃ፡ ወፍቁረ፡ ወልዳ፡ ኢየሱስ፡ ክርስቶስ። ወሀለወት፡ ውስተ፡ ጽርሐ፡ መንግሥቱ፡ አሐቲ፡ ታቦት፡ ዘግልፍት፡ በስመ፡ እግዝእትነ,TRUE
EMML (HMML) 2275,333,333,,,ስምዑ፡ መንክረ፡ ወመድምመ፡ ተአምሪሃ፡ ለእግዝእትነ፡…. ዘተገብረ፡ በመዋዕሊሁ፡ ለአሐዱ፡ ንጉሥ፡ ፍቁረ፡ ዚአሃ፡ ወፍቁረ፡ ወልዳ፡ እግዚእነ፡ ወመድኃኒነ፡ ኢየሱስ፡ ክርስቶስ። ወውእቱሰ፡ ንጉሥ፡ እምብዝኀ፡ አፍቅሮተ፡ ኪያሃ፡ ሐነጸ፡ ላቲ፡ ቤተ፡ ክርስቲያን፡ በስማ፡ ለቡርክት፡ ወንጽሕት፡ ማርያም,TRUE
EMML (HMML) 2275,334,334,,,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ እንተ፡ ተሐንጸት፡ በስማ፡ ለማርያም፡ ወብዙኃ፡ ተአምረ፡ ወመንክረ፡ ይትገበር፡ በውስቴታ። ወሀሎ፡ ብእሲ፡ ዐቃቤ፡ ዐንቀጸ፡ ቤተ፡ ክርስቲያን፡ መዐልተ፡ ወሌሊተ፡ ውእቱ፡ ይጠቅዕ፡ መጥቅዐ፡ በኵሉ፡ ጊዜ,TRUE
EMML (HMML) 2275,335,335,,,ወሀሎ፡ አሐዱ፡ መኰንን፡ መልአከ፡ ኀይሉ፡ ለንጉሥ፡ ወሖረ፡ ውስተ፡ ጸብዐ፡ ዕልዋን፡ ዘእንበለ፡ ሥምረተ፡ ሕሊናሁ፡ ለንጉሥ,TRUE
EMML (HMML) 2275,336,336,,,ወሀሎ፡ አሐዱ፡ መኰንን፡ ዘያፈቅራ፡ ለእግዝእትነ፡ ማርያም፡ በኵሉ፡ ልቡ፡ ወበኵሉ፡ ሕሊናሁ፡ ወሀለዉ፡ እምታሕቴሁ፡ ሠየምተ፡ ምድር፡ ብዙኃን፡ ወእምኔሆሙ፡ ሀለዉ፡ ፪፡ ሠየምት፡ እለ፡ ይትበአሱ፡ ወትረ፡ ወይትቃተሉ፡ በጽኑዕ፡ ቀትል,TRUE
EMML (HMML) 2275,337,337,,,ወሀሎ፡ አሐዱ፡ መነኮስ፡ ዘያፈቅራ፡ ለእግዝእትነ፡…. በኵሉ፡ ልቡ፡ ወይትለአካ፡ በኵሉ፡ ኀይሉ፡ ወአልቦቱ፡ ካልአ፡ ትካዘ፡ ኢለመፍቀደ፡ ሲሳዩ፡ ወኢለዐራዙ፡ ወባሕቱ፡ ገብረ፡ ጥሪቶ፡ ወመዝገቦ፡ ጾመ፡ ወጸሎተ,TRUE
EMML (HMML) 2275,338,338,,,ወሀሎ፡ አሐዱ፡ ክቡር፡ ንጉሥ፡ ዘያፈቅራ፡ ፈድፋደ፡ ለእግዝእትነ፡…. በኵሉ፡ ልቡ፡ ወይትለአካ፡ በኵሉ፡ ኃይሉ፡ ወሐነጸ፡ ላቲ፡ ሐዋዘ፡ መቅደስ፡ በስመ፡ ዚአሃ፡ ወአሠርገዋ፡ በወርቅ፡ ወበብሩር,TRUE
EMML (HMML) 2275,339,339,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘሖረ፡ ኀበ፡ ብእሲተ፡ ብእሲ፡ ዘማዊት፡ ኀዲጎ፡ ብእሲቶ፡ ወአውሰበ፡ ኪያሃ። ወኀደገቶ፡ ይእቲኒ፡ ወዘመወት፡ ኀበ፡ ካልእ፡ ብእሲ። ወእምዝ፡ ቦአ፡ ውስተ፡ ልቡ፡ ቅንአተ፡ ዐቢየ፡ ወጽኑዓ፡ ወነሥአ፡ እሳተ፡ ወተንሥአ፡ ወሖረ፡ ወአውዓየ፡ ቤተ፡ ይእቲ፡ ብእሲት,TRUE
EMML (HMML) 2275,340,340,,,ወሀለወ፡ አሐዱ፡ ብእሲ፡ ዘኃደጋ፡ ለብእሲቱ፡ ወእምብዝኀ፡ ቍትዓሁ፡ ተኀጥአቶ፡ ብእሲቱ። ወእምዝ፡ ተንሥአት፡ አሐቲ፡ ብእሲት፡ ጎረ፡ ቤቱ፡ ወአውዓየት፡ ቤቶ፡ በእሳት,TRUE
EMML (HMML) 2275,341,341,,,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ እንተ፡ ተሐንጸት፡ በስማ፡ ለእግዝእትነ፡…. ወበአሐቲ፡ እምመዋዕል፡ በሌሊተ፡ እሑድ፡ ቦኡ፡ ሰረቅት፡ ውስተ፡ ቤተ፡ ክርስቲየና፡ ለእግዝእትነ፡ ማርያም፡ ወሰበሩ፡ ዐናቅጺሃ፡ ወነሥኡ፡ ኵሎ፡ ንዋየ፡ ቅድሳት,TRUE
EMML (HMML) 2275,342,342,,,ስምዑኬ፡ ተአምሪሃ፡ ለእግዝእትነ። መጽአ፡ አሐዱ፡ ብእሲ፡ ኀበ፡ ቤተ፡ ክርስቲያነ፡ እግዝእትነ፡ ማርያም፡ ወተሐወጸ፡ ልብሰ፡ ሐሪር፡ ወሖረ፡ ኀበ፡ ቤተ፡ መርዐ,TRUE
EMML (HMML) 2275,343,343,,,ርእዩኬ፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ ውስተ፡ ቤተ፡ ክርስቲያና። ወበአሐዱ፡ እምመዋዕል፡ መጽአ፡ ዓረሚ፡ ምስለ፡ ሠራዊቱ፡ ዘያመዘብር፡ ኵሎ፡ አብያተ፡ ክርስቲያናተ። ወሶበ፡ አልጸቀ፡ ወበጽሐ፡ ኀበ፡ ይእቲ፡ ቤተ፡ ክርስቲያን፡ አጐየዩ፡ ካህናት፡ ታቦተ፡ ወለንዋየ፡ ቅድሳትሰ፡ ኀደጉ,TRUE
EMML (HMML) 2275,344,344,,,ወእምዝ፡ ንነግር፡ ዘገብረት፡ ተአምረ፡ እግዝእትነ፡ ማርያም፡ በላዕለ፡ ዝኩ፡ ዓረሚ። ወጠኑ፡ ሰብአ፡ ሀገር፡ ይኅርዱ፡ በግዓ፡ ለለ፡ ዕለተ። ወበአሐቲ፡ ዕለት፡ ኀጥኡ፡ በግዓ፡ ወተከዙ፡ ዐቢየ፡ ትካዝ,TRUE
EMML (HMML) 2275,345,345,,,ወሀሎ፡ አሐዱ፡ መነኮስ፡ ዘያፈቅራ፡ ፈድፋደ፡ ለእግዝእትነ፡ ማርያም፡ በኵሉ፡ ልቡ፡ ወበኵሉ፡ ነፍሱ፡ ወይጸውር፡ ሥዕለ፡ ዚአሃ፡ ኵሎ፡ ዕለታተ፡ ወኵሎ፡ ጊዜያተ,TRUE
EMML (HMML) 2275,346,346,,,ወሀሎ፡ አሐዱ፡ መነኮስ፡ ዘያፈቅራ፡ ለእግዝእትነ፡ ማርያም፡ በኵሉ፡ ልቡ፡ ወበኵሉ፡ ሕሊናሁ፡ እስመ፡ መምህረ፡ ደብር፡ ውእቱ። ወእንዘ፡ ሀለወ፡ ያንሶሱ፡ መካናተ፡ ለሰቢከ፡ እንበይነ፡ ሃይማኖት፡ ርትዕት፡ ወተእኅዘ፡ ሕማመ፡ ፈፀንት,TRUE
EMML (HMML) 2275,347,347,,,ስምዑኬ፡ ኵልክሙ፡ ደቂቀ፡ ቤተ፡ ክርስቲያን፡ ዜናሃ፡ ለእግዝእትነ፡…. ዘከመ፡ ገብረት፡ ኀይለ፡ ወተአምረ፡ በዕለተ፡ ወለደቶ፡ ለእግዚእነ፡ ወመድኃኒነ፡ ኢየሱስ፡ ክርስቶስ፡ በቤተ፡ ልሔም፡ ዘይሁዳ፡ እስመ፡ ከማሁ፡ ጽሑፍ፡ በነቢይ,TRUE
EMML (HMML) 2275,348,348,,,ወእምዝ፡ ንጽሕፍ፡ ኀይለ፡ ወተአምረ፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ በደወለ፡ ግብጽ። ወአሐተ፡ ዕለተ፡ እንዘ፡ ተሐውር፡ በውስተ፡ ፍኖት፡ መልአ፡ ፈድፋደ፡ ሐሊብ፡ በውስተ፡ አጥባቲሃ,TRUE
EMML (HMML) 2275,349,349,,,ስምዑኬ፡ መንክረ፡ ወመድምመ፡ ኀይለ፡ ተአምሪሃ፡ ለእግዝእትነ፡…. ዘገብረት፡ ተአምረ፡ በኢየሩሳሌም፡ ቅድስት፡ ሀገረ፡ እግዚአብሔር። ወበውእቱ፡ መዋዕል፡ ሶበ፡ ገብሩ፡ ሁከከ፡ ወቀትለ፡ በላዕለ፡ ክርስቲያን፡ ተፀርዓ፡ ፍኖተ፡ ነጋድያን፡ እምጸብዓ፡ ፈያት፡ እኩያን,TRUE
EMML (HMML) 2275,350,350,,,ኀይል፡ ወተአምር፡ ዘገብረት፡ እግዝእትነ፡ ማርያም፡ በኢየሩሳሌም፡ ቅድስት፡ ሀገሩ፡ ለንጉሥ፡ ዐቢይ። ወሀሎ፡ ሥዕለ፡ ዚአሃ፡ ለእግዝእትነ፡ በውስተ፡ ምስጋዶሙ፡ ለሰብአ፡ ሮም፡ ወኵሎሙ፡ ሰብአ፡ ግብጽ፡ ወአፍርንግ፡ ወእስክንድርያ፡ ወሶርያ፡ ወገላትያ፡ ይበውኡ፡ ኀበ፡ ይእቲ፡ ሥዕል,TRUE
