Macomber ID,Macomber Incipit,Manuscript for Macomber Incipit,Link,Notes and alternate forms of incipit by a few letters
190,ወሀሎ፡ አሐዱ፡ አረማዊ፡ እምደቂቀ፡ ይስማዔል፡ ወረከበ፡ ውስተ፡ ቤቱ፡ ሥዕለ፡ እግዝእትነ፡…. ወኢያእመረ፡ እምኀበ፡ መጽአት፡ ይእቲ፡ ሥዕል,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
191,ወሀሎ፡ አሐዱ፡ ንጉሥ፡ ዘይነብር፡ ውስተ፡ ባሕር፡ ዘክቡር፡ እምነገሥት፡ ወአልቦ፡ ዘእንበለ፡ አሐዱ፡ ውሉድ፡ ወቡሩክ፡ ወሠናይ፡ ውእቱ፡ ወልድ፡ ወፈራሄ፡ እግዚአብሔር,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
192,ወሀሎ፡ አሐዱ፡ ወሬዛ፡ ሠናይ፡ ዘይነብር፡ ማእከለ፡ ባሕር፡ እምክቡራነ፡ ዘመድ፡ ውእቱ፡ ወኮነ፡ ውእቱ፡ ወሬዛ፡ ያፈቅር፡ በሊዐ፡ ወሰቲየ፡ ወፈግዓ። ወእምድኅረ፡ ዝንቱ፡ ኃልቀ፡ ንዋዩ፡ ወጸልእዎ፡ ፍቁራኒሁ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
193,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ባዕል፡ ጥቀ፡ ወቦቱ፡ ብእሲተ፡ ሠናየ፡ ወመንክረ፡ ላሕያ፡ ወወሀባ፡ እግዚአብሔር፡ ስነ፡ ወላሕየ፡ ወሞገሰ፡ ወጣዕመ፡ ቃል፡ ዘአልቦ፡ ዘይመስላ፡ በውስተ፡ ይእቲ፡ ሀገር,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ባዕል፡ ጥቀ፡ ወቦቱ፡ ብእሲተ፡ ሠናየ፡ ወመንክረ፡ (ms: መንክር፡) ላሕያ፡ ወወሀባ፡ እግዚአብሔር፡ ስነ፡ ወላሕየ፡ ወሞገሰ፡ ወጣዕመ፡ ቃል፡ ዘአልቦ፡ ዘይመስላ፡ በውስተ፡ ይእቲ፡ ሀገር
194,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ሊቅ፡ ወባዕል፡ ጥቀ፡ ወብዙኅ፡ ንዋዩ፡ ወእክሉ፡ ወጥሪቱ፡ ወኮነ፡ ኄረ፡ ወፈራሄ፡ እግዚአብሔር፡ ወይገብር፡ ሠናየ፡ ለኵሉ፡ ዘርሑቅ፡ ወዘቅሩብ፡ ወይመጸውት፡ ብዙኃ፡ ለነግድ፡ ወለፈላስያን። ወሐለየ፡ በልቡ፡ በዘያሠምሮ፡ ለእግዚአብሔር፡ ወገብረ፡ ማኅደረ፡ ለሕሙማን,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
195,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ገብር፡ ባዕል፡ ውእቱ፡ በንዋይ፡ ወባሕቱ፡ ብዕሉሰ፡ ኮነ፡ እምንዋየ፡ ዓመፃ፡ እስመ፡ ኮነ፡ የሃይድ፡ ንዋየ፡ አግዋሪሁ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
196,ወሀሎ፡ ውስተ፡ አሐቲ፡ ሀገር፡ አሐዱ፡ ደብር፡ ዘመነኮሳት፡ ውስተ፡ ውእቱ፡ ደብር፡ ሊቅ፡ ዘእኩይ፡ ግብሩ፡ ወያፈቅር፡ ነገረ፡ ከንቶ፡ ወይትፈጋዕ፡ በሠናይ፡ መባልዕት፡ ወኵሉ፡ ዘርእዮ፡ የአምር፡ እምአርአያሁ፡ ከመ፡ እኩይ፡ ብእሲ፡ ውእቱ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
197,ወሀሎ፡ አሐዱ፡ ብእሲ፡ አይሁዳዊ፡ በውስተ፡ ሀገረ፡ ቍስጥንጥንያ፡ ሀገረ፡ ንጉሥ፡ ወቦቱ፡ ፍቁረ፡ ብእሲ፡ ክርስቲያናዊ፡ ወያፈቅሮ፡ ፈድፋደ። ወኮነ፡ ውእቱ፡ አይሁዳዊ፡ ይጸልእ፡ ሃይማኖተ፡ ክርስቲያን፡ ወይጸርፍ፡ ላዕሌሆሙ፡ በነገረ፡ እኩይ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
198,ይቤ፡ ወሀለወ፡ ውስተ፡ ሀገረ፡ ሮሜ፡ ብእሲ፡ ክቡር፡ ዘቦቱ፡ ብእሲተ፡ ክብርተ፡ ብዑላን፡ ውእቶሙ፡ በሀገረ፡ ሮሜ፡ ወአልቦሙ፡ ውሉደ፡ ወእምብዝኃ፡ አፍቅሮቶሙ፡ ለውሉድ፡ ይመጸውቱ፡ ብዙኃ፡ ወይበፅዑ፡ ለሰማዕት፡ ወለቅዱሳን,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
199,ወሀሎ፡ ውስተ፡ አሐቲ፡ ሀገር፡ አሐዱ፡ ደብር፡ ዘአዕረፈ፡ ሊቁ። ወጥቀ፡ ውእቱ፡ ደብር፡ ሀሎ፡ አሐዱ፡ ደብር፡ ዘቦቱ፡ ሊቅ፡ ወኮነ፡ ውስቴቱ፡ አሐዱ፡ ብእሲ፡ ክቡር፡ ዘይፈቅድ፡ ይሠየም፡ ህየንተ፡ ውእቱ፡ ዘሞተ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
200,ወሀሎ፡ ውስተ፡ አሐዱ፡ ሀገር፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ ዘተመዝበረት፡ ወፈቀዱ፡ ከመ፡ ይሕንጽዋ። ወአንበሩ፡ ውስተ፡ ኆኅታ፡ ሥዕለ፡ እግዝእትነ፡…. ከመ፡ ኵሉ፡ ዘየኃልፍ፡ ውስተ፡ ፍኖት፡ የሀብ፡ ምጽዋተ፡ በእንተ፡ ሥዕላ፡ ለእግዝእትነ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
201,ወሀለወት፡ አሐቲ፡ ሐመር፡ ዘተሐውር፡ ማእከለ፡ ባሕር፡ ወእንዘ፡ ተሐውር፡ ውስተ፡ ባሕር፡ ጸልመ፡ ላዕሌሃ፡ መዓልት፡ ወጸንዐ፡ ነፋስ፡ ወተቈጠ፡ ባሕር,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
201,ተብህለ፡ ከመ፡ ሀለወት፡ አሐቲ፡ ሐመር፡ ወብዙኃን፡ ሰብእ፡ ተዕፂኖሙ፡ ዲቤሃ፡ ሀለዉ፡ ወይእቲ፡ እንዘ፡ ተሐውር፡ ውስተ፡ ባሕረ፡ በራንጥያ፡ ጸልመት፡ ዓየር,EMML (HMML) 3275,,
202,ተብህለ፡፡ ከመ፡፡ ሀሎ፡ አሐዱ፡ ብእሲ፡ መስተቃሕው፡ አይሁዳዊ፡ ወበአሐቲ፡ ዕለት፡ ተቀሐወ፡ ምስለ፡ አሐዱ፡ ብእሲ፡ ወተመውአ፡ ውእቱ፡ አይሁዳዊ፡ ወፈደየ፡ ንዋየ፡ ብዙኃ፡ ለውእቱ፡ ብእሲ፡ ዘተቀሐወ፡ ምስሌሁ,EMML (HMML) 7089,https://www.vhmml.org/readingRoom/view/200687,"(no incipit in Macomber, incipit supplied by JB from EMML 7089)"
203,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ፈረሳዊ፡ ዘይትለአካ፡ ለእግዝእትነ፡ ቅድስት፡ በኵሉ፡ ወኮነ፡ ወትረ፡ ይሳለማ፡ በፍርሃተ፡ ልብ። ወባሕቱ፡ አኃዘ፡ ውእቱ፡ ፈረሳዊ፡ ይዝሩ፡ ንዋቶ፡ በከንቱ፡ ወእምዝ፡ ኃልቀ፡ ንዋዩ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
204,ወሀሎ፡ አሐዱ፡ መነኮስ፡ ዘሥዩም፡ ውስተ፡ ደብር፡ ጥቀ፡ ፈለግ፡ ውእቱ፡ ደብር፡ ወዓቃቢሃ፡ ወመጋቢሃ፡ ውእቱ፡ ፡ መነኮስ፡ ዘቤተ፡ ክርስቲያን፡ ወኮነ፡ ሶበ፡ ይበውእ፡ ቅድመ፡ ሥዕላ፡ ለእግዝእትነ፡…. ይብል፡ ሰላማ፡ ዘውእቱ፡ ሰላመ፡ መልአክ፡ ላዕሌሃ። ኮነ፡ ውእቱ፡ መነኮስ፡ ያፈቅራ፡ ለአሐቲ፡ ብእሲት፡ ወይእቲ፡ ትነብር፡ ማዕዶተ፡ ፈለግ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
205,ወሀለወት፡ አሐቲ፡ መበለት፡ ውስተ፡ ደብር፡ ወትትለአካ፡ ለእግዝእትነ፡…. ወታከብራ፡ ወታፈቅራ፡ በኵሉ፡ ልባ። ወኮነት፡ ይእቲ፡ መበለት፡ የዋሂተ፡ ወትጸውም፡ ወትጼሊ፡ ወበተፍጻሚተ፡ ጸሎታ፡ ትጼሊ፡ ጸሎተ፡ ምውታን,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,ወሀለወት፡ አሐቲ፡ መበለት፡ ውስተ፡ ደብር፡ ወትትለአካ፡ ለእግዝእትነ፡…. ወታከብራ፡ ወታፈቅራ፡ በኵሉ፡ ልባ። ወኮነት፡ ይእቲ፡ መበለት፡ የዋሂተ፡ (ms: የዋህ፡) ወትጸውም፡ ወትጼሊ፡ ወበተፍጻሚተ፡ ጸሎታ፡ ትጼሊ፡ ጸሎተ፡ ምውታን
206,ወሀለወት፡ አሐቲ፡ መበለት፡ ውስተ፡ ደብር፡ ዘኮነት፡ ትትለአክ፡ ለእግዝእትነ፡…. ወፈድፋደ፡ ታከብራ፡ ወታበዝኅ፡ ሰላማ፡ ወተኄውጽ፡ አብያተ፡ ክርስቲያናት፡ ዘእግዝእትነ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
207,ንወጥን፡ በረድኤተ፡ እግዚአብሔር፡ ወበአኰቴተ፡ ስብሐቲሁ፡ ወንዜንወክሙ፡ ኦአኃው፡ ፍቁራን፡ ሕዝበ፡ ክርስቲያን፡ ዘንተ፡ ዐቢየ፡ ተአምረ፡ ወመንክረ፡ ዘገብረት፡ እግዝእትነ፡…. በሀገረ፡ አትሪብ ። ወሀሎ፡ ንጉሥ፡ በውእቱ፡ መዋዕል፡ ዘስሙ፡ ከሊፋ፡ ወዝብሂል፡ ዘነግሠ፡ እምድኅረ፡ አቡሁ፡ ረስዲድ፡ ወትርጓሜሁ፡ ድሩክ፡ ብእሲ፡ ብሂል። ወኮነ፡ እምቅድመ፡ ይትወፈይ፡ መንግሥተ፡ ይትቃወሞሙ፡ ለክርስቲያን፡ ወይሰድዶሙ፡ ወይደቢ፡ አብያተ፡ ክርስቲያናት,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,ንወጥን፡ በረድኤተ፡ እግዚአብሔር፡ ወበአኰቴተ፡ ስብሐቲሁ፡ ወንዜንወክሙ፡ ኦአኃው፡ ፍቁራን፡ ሕዝበ፡ ክርስቲያን፡ ዘንተ፡ ዐቢየ፡ ተአምረ፡ ወመንክረ፡ ዘገብረት፡ እግዝእትነ፡…. በሀገረ፡ አትሪብ (ms: ዐትራብ)። ወሀሎ፡ ንጉሥ፡ በውእቱ፡ መዋዕል፡ ዘስሙ፡ ከሊፋ፡ ወዝብሂል፡ ዘነግሠ፡ እምድኅረ፡
208,ወኮነ፡ አብ፡ ቅዱስ፡ አባ፡ ማርዳሪ፡ ዝንቱ፡ ክቡር፡ በኀበ፡ እግዚአብሔር፡ እንዘ፡ ሀሎ፡ ውስተ፡ ደብሩ፡ በዕለተ፡ እሑድ፡ በጊዜ፡ ጽባሕ፡ እንዘ፡ ይጼሊ፡ ሰምዓ፡ ድምፀ፡ ፲፡ ወ፪፡ መላእክት፡ እንዘ፡ ይወርዱ፡ በጽባሕ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
209,ወሀሎ፡ አሐዱ፡ ብእሲ፡ በአሐቲ፡ ሀገር፡ ወውእቱ፡ ብእሲ፡ ባዕል፡ ውእቱ፡ ፈድፋደ፡ እምኵሎሙ፡ ሰብአ፡ ይእቲ፡ ሀገር፡ ወቦቱ፡ ወርቀ፡ ወብሩረ፡ ወአልባሰ፡ ክቡረ፡…. ወብዙኅ፡ ግበሪሁ፡ ጥቀ። ወእምዝ፡ መጽአ፡ ሞት፡ ዐቢይ፡ ወአጋታ፡ ለሀገሩ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
210,ተአምሪሃ፡…. ዘገብረት፡ እንዘ፡ ተሐውር፡ ኀበ፡ ከብካበ፡ መርዓ፡ ስምዖሙ፡ ለአባ፡ ኤሲ፡ ወለቴክላ፡ እኅቱ፡ ኀበ፡ ሀገረ፡ እስክንድርያ። ጸሎታ፡…. ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘስሙ፡ አባ፡ ኤሲ፡ ወቴክላ፡ እኅቱ፡ እምሰብአ፡ ቡጺር፡ እምአድያመ፡ ግብጽ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
211,ወእንዘ፡ ተሐውር፡ እግዝእትነ፡…. ኀበ፡ ከብካበ፡ መርዓሆሙ፡ ወስምዖሙ፡ ለአባ፡ ኤሲ፡ ወቴክላ፡ እንዘ፡ ሀለወት፡ መልዕልተ፡ ባሕር፡ ምስለ፡ መላእክት,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
212,ወእምዝ፡ አዘዘ፡ መኰንን፡ ከሐዲ፡ ከመ፡ ያንብርዎሙ፡ ዲበ፡ መናብርተ፡ ኃፂን,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
213,ይቤ፡ ጳውሎስ፡ ዘይነግር፡ ስብሐቲሃ፡ ለእግዝእትነ፡…. ዘርእየ፡ በሰማይ፡ አመ፡ መሰጥዎ፡ ውስተ፡ ሰማይ፡ በከመ፡ ይቤ፡ ለሊሁ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
214,ወኮነ፡ ሎቱ፡ ለአባ፡ አሞኒ፡ ቅዱስ፡ ረድአ፡ ዘስሙ፡ አባ፡ ብሖር,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
215,ይቤ፡ ጎርጎርዮስ፡ ራእየ፡ ኅቡኣት፡ እንዘ፡ ያይድዕ፡ ስብሐቲሃ፡ ለእግዝእትነ፡…. ዘርእየ፡ በሰማይ።,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,"This is a guess, but it seems likely"
216,ወሀለወት፡ አሐቲ፡ ብእሲት፡ ቅድስት፡ ብእሲተ፡ ጊዮርጊስ፡ ሐዲስ፡ መዋኢ፡ ሰማዕት፡ ዘትሰመይ፡ ሰውላ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
217,ወሀሎ፡ በሀገረ፡ ኢየሩሳሌም፡ መንገለ፡ ሄኖን፡ በቅሩበ፡ ሳሌም፡ በማዕዶተ፡ ዮርዳኖስ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
218,ወሀሎ፡ አሐዱ፡ ንጉሥ፡ ውስተ፡ ሀገር፡ ዘይብልዎ፡ ሙፃአ፡ ፀሐይ፡ ወሎቱ፡ ሀሎ፡ ዐቢይ፡ ብእሲ፡ መሠርይ፡ ጥቀ፡ ዘስሙ፡ አብራሲት,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
219,ወሀሎ፡ አሐዱ፡ መኰንን፡ ዘይደዊ፡ ወልዱ። ወእንዘ፡ ሀለወት፡ እግዝእትነ፡…. በቤተ፡ ልሔም፡ ወጐድጐደ፡ ኆኅተ፡ ቤታ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
220,ወሀለወት፡ አሐቲ፡ ብእሲት፡ እንተ፡ ያጽሕብዋ፡ ብዙኃን፡ አጋንንት፡ ወመጽአት፡ ኀበ፡ እግዝእትነ፡…. ወጸርሐት፡ በዐቢይ፡ ቃል,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,ወሀለወት፡ አሐቲ፡ ብእሲት፡ እንተ፡ ያጽሕብዋ፡ ብዙኃን፡ አጋንንት፡ (ms: አጋንን፡) ወመጽአት፡ ኀበ፡ እግዝእትነ፡…. ወጸርሐት፡ በዐቢይ፡ ቃል
221,ዘከመ፡ ፈወሰታ፡ ለአሐቲ፡ ብእሲት፡ እምነ፡ ፈጸንታ። ወመጽአት፡ አሐቲ፡ ብእሲት፡ እምምድረ፡ ግብጽ፡ እንዘ፡ ሀለወት፡ እግዝእትነ፡…. በቤተ፡ ልሔም፡ እንዘ፡ ትፈጽን፡ ዐቢየ፡ ፈጸንተ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
222,ዘከመ፡ አሕየወት፡ ዓይና፡ ለብእሲት። ጸሎታ፡…. ወእንዘ፡ ሀለወት፡ እግዝእትነ፡…. በቤተ፡ ልሔም፡ መጽአት፡ አሐቲ፡ ብእሲት፡ እንተ፡ አዖራ፡ ጋኔን፡ ዓይና፡ ዘየማን,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
223,ዘከመ፡ አስተርአየቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት፡ ዘእለስክንድርያ፡ በውስተ፡ ቤተ፡ ክርስቲያኑ፡ ለአባ፡ ጳኵሚስ። ጸሎታ፡…. ወሀለዉ፡ ብዙኃን፡ መነኮሳት፡ እምነ፡ ደቂቁ፡ ለአባ፡ ጳኵሚስ፡ ወእሙንቱ፡ በአምሳለ፡ መላእክት,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
224,ዘአስተርአየቶ፡ ለእንጦንስ፡ ዘደብረ፡ ቍስቋም። ጸሎታ፡…. አነ፡ እንጦንስ፡ ዘደብረ፡ ቍስቋም፡ ሖርኩ፡ ወሰብኩ፡ ወኖምኩ፡ ንስቲተ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
225,ዘከመ፡ አስተርአየቶ፡ ለአሐዱ፡ እምንኡሳን፡ እንዘ፡ ሀሎ፡ ምስለ፡ አባ፡ ጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት፡ ዘእለስክንድርያ። ጸሎታ፡…. ይቤ፡ ውእቱ፡ ቅዱስ፡ ዘርእየ፡ ራእየ፡ ወርኢክዋ፡ ለእግዝእትነ፡…. ወይእቲ፡ ተአወድ፡ አውዳ፡ ለሊቀ፡ ጳጳሳት,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
226,ዘከመ፡ ቀብአት፡ እገሪሆሙ፡ በቅብአ፡ በረከት፡ ወፈወሰቶሙ፡ ለእንስሳ። ጸሎታ፡…. ይቤ፡ እንጦንስ፡ ዘደብረ፡ ቍስቋም፡ እሙነ፡ እነግር፡ አነ፡ ከመ፡ እግዝእትነ፡…. ህየ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
227,ወውእቱሰ፡ ይቤ፡ አንሰ፡ ርኢክዋ፡ ካዕበ፡ ለቅድስት፡ ድንግል፡ በዛቲ፡ ሌሊት፡ ወይእቲ፡ ትቤለኒ፡ እስመ፡ ኪዳነ፡ ወልድየ፡ ፍቁር፡ ኅቡዕ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,ወውእቱሰ፡ ይቤ፡ አንሰ፡ ርኢክዋ፡ ካዕበ፡ ለቅድስት፡ ድንግል፡ በዛቲ፡ (ms: ዘዛቲ፡) ሌሊት፡ ወይእቲ፡ ትቤለኒ፡ እስመ፡ ኪዳነ፡ ወልድየ፡ ፍቁር፡ ኅቡዕ
228,ዘከመ፡ አስተርአየቶ፡ ለእንጦንስ፡ ዘደብረ፡ ቍስቋም፡ ዘከመ፡ ትስእላ፡ ለእግዝእትነ፡ በእንተ፡ ቅብአተ፡ እገሪሆሙ፡ ለእንስሳ፡ ለእሉ፡ ይመጽኡ፡ ኀበ፡ ደብረ፡ ቍስቋም። ጸሎታ፡…. ይቤ፡ እንጦንስ፡ ዘደብረ፡ ቍስቋም፡ ወተስእልክዋ፡ ለእግዝእትነ፡…. እንዘ፡ እብል፡ በእንተ፡ ምንት፡ ቀበእኪዮሙ፡ ለእገሪሆሙ፡ ለእንስሳ፡ በቅብእ፡ እምቅድመ፡ ሰብእ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
229,ዘከመ፡ አስተርአየቶ፡ ለእንጦንስ፡ ዘደብረ፡ ቍስቋም፡ ወዘከመ፡ ርእየ፡ ውስተ፡ እዴሃ፡ ቢረሌ፡ ቅብእ። ጸሎታ፡…. ወአስተርአየተኒ፡ እግዝእትየ፡…. ጊዜ፡ ሰርክ፡ ውስተ፡ እዴሃ፡ ቢረሌ፡ ቅብእ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
230,ስምዑኬ፡ አበውየ፡ ወአኃውየ፡ ዘንተ፡ ተአምረ፡ ዘገብረት፡ እግዝእትነ፡…. በውስተ፡ አሐቲ፡ መካን፡ በዕለተ፡ በዓላ። ጸሎታ፡…. ወሀሎ፡ አሐዱ፡ ብእሲ፡ ውስተ፡ ውእቱ፡ መካን፡ ዘይእኅዝ፡ መራኁተ፡ ቤተ፡ ክርስቲያን,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
231,ዘከመ፡ አስተርአየቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት፡ ወነገረቶ፡ ሑረያቲሁ፡ ምስለ፡ ፍቁር፡ ወልዳ፡ ወምስለ፡ ዮሴፍ፡ ወምስለ፡ ሰሎሜ። ጸሎታ፡…. ይቤ፡ ጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት፡ አንሰ፡ ርኢክዋ፡ ለእግዝእትነ፡…. ናሁ፡ ወረደት፡ እምሰማይ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
232,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወናሁ፡ አስተርአዮ፡ ገብርኤል፡ መልአክ፡ ለዮሴፍ፡ እንዘ፡ ይብል፡ ተንሥእ፡ ወንሣእ፡ ሕፃነ፡ ወእሞ፡ ወሑር፡ እምድረ፡ ግብጽ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
233,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወሶበ፡ ዐደውነ፡ ወኃለፍናሃ፡ ለእንትኩ፡ መከራት፡ ኵላ፡ ዘውስተ፡ እንታክቲ፡ ፍናዊት,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
234,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወእምድኅረ፡ ዝንቱ፡ ኃለፍነ፡ ውስተ፡ ሀገር፡ ካልእት፡ ወኢኃደገነ፡ ፍርሃት,EMML (HMML) 2058,,
235,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወይቤለኒ፡ ፍቁር፡ ወልድየ፡ እንዘ፡ ይብል፡ ኦወለዲትየ፡ ርእዪ፡ ኀበ፡ መትሕት,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
236,ዘከመ፡ አስተየቶ፡ ለከልብ፡ ጽሙእ፡ በአሣዕና። ጸሎታ፡…. ወሀለወት፡ አንስት፡ ምስለ፡ እግዝእትነ፡…. ወመጽአ፡ ከልብ፡ ወሰደዳሁ፡ ውእቶን፡ አንስት,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
237,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወመጽአ፡ ኀቤነ፡ አኅሩፋስ፡ መልአክ፡ ዘየዓቅባለ፡ ምድረ፡ ግብጽ፡ ወሰገደ፡ ለፍቁር፡ ወልድየ፡ ከመ፡ ሕዙን,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
238,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወኮነ፡ ብነ፡ ውስተ፡ ሀገረ፡ አስሞኒን፡ እምድንጋፄ፡ ወፍርሃት፡ ወሐዘን,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
239,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወኮነ፡ እምድኅረ፡ በአትነ፡ እምዝንቱ፡ መካን፡ ፍርሃት፡ ብዙኅ። ወወፅኡ፡ ላዕሌነ፡ ፈያት፡ ወአፍርሁነ፡ ጥቀ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
240,ዘከመ፡ አስተርአየቶ፡ ወተናገረቶ፡ ለጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት። ጸሎታ፡…. ወሶበ፡ በጻሕነ፡ ኀቤሁ፡ ናንሶሱ፡ ዝየ፡ ወዝየ፡ ዮጊ፡ ለእመ፡ ንረክብ፡ መካነ፡ ሠናየ፡ ከመ፡ ንንበር፡ ውስቴቱ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
241,ዘከመ፡ አስተርአየቶ፡ ለዮሐንስ፡ አፈ፡ ወርቅ፡ በአልባስ፡ ጸዓዳ፡ ከመ፡ ዘበረድ። ጸሎታ፡…. ወሀሎ፡ አሐዱ፡ ብእሲ፡ ሊቀ፡ ጳጳሳት፡ ዘሀገረ፡ ቍስጥንጥንያ፡ ዘስሙ፡ ዮሐንስ፡ አፈ፡ ወርቅ፡ ወእንዘ፡ ሀሎ፡ ውእቱ፡ እምቅድመ፡ ይንሣእ፡ ሢመተ፡ ቅስና,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
242,ዘከመ፡ ወፅአት፡ እሳት፡ ወአውዓዮሙ፡ ለአይሁድ። ጸሎታ፡…. ወእምድኅረ፡ ኃምስ፡ መዋዕል፡ እንዘ፡ ሀለወት፡ እግዝእትነ፡…. በቤተ፡ ልሔም፡ አእመረ፡ መኰንን፡ ወሊቃነ፡ ካህናት፡ ከመ፡ እግዚእነ፡ ኢየሱስ፡ ክርስቶስ፡ ውስተ፡ ቤታ,EMML (HMML) 3872,https://www.vhmml.org/readingRoom/view/205677,
