Order,Painting ID,Canonical Story ID,Recension ID,Manuscript,Manuscript Link,Image Link,Painting Number,Painting folio,Painting scan,Number of Episodes,Episode Number,Episode Description,Episode Location,Episode Keywords,Episode Caption,Episode Notes,Featured Story Image,Countif Unique Manuscript,IIIF?,Total Manuscripts with this Story ID illustrated,Story ID + Manuscript ID + Painting Number + Painting folio + Painting scan (technical column),Total Story ID Paintings,Total Manuscript Paintings
1712,946,0,,ESP (UH) SDGM-006,https://betamasaheft.eu/manuscripts/ESsdgm006/viewer,,1,97r,97b,1,1,11. Motherhood: Madonna and child,full,,Michael; Icon of our Lady Mary with her beloved Son; Gabriel,,FALSE,1,,217,0 ESP (UH) SDGM-006 1 97r 97b,518,1
1743,977,0,,ESP (UH) SSB-008,https://mycms-vs03.rrz.uni-hamburg.de/domlib/receive/domlib_document_00001918,,1,109r,109b,1,1,43. Dormition: Mary receives the Covenant of Mercy from Jesus,full,,,,FALSE,1,,217,0 ESP (UH) SSB-008 1 109r 109b,518,3
1741,975,0,,ESP (UH) SSB-008,https://mycms-vs03.rrz.uni-hamburg.de/domlib/receive/domlib_document_00001918,,1,4r,4b,1,1,11. Motherhood: Madonna and child,full,,Michael; With her beloved Son; Gabriel,,FALSE,1,,217,0 ESP (UH) SSB-008 1 4r 4b,518,3
1742,976,0,,ESP (UH) SSB-008,https://mycms-vs03.rrz.uni-hamburg.de/domlib/receive/domlib_document_00001918,,1,5r,5b,1,1,25. Crucifixion: Mary at the cross,full,,,,FALSE,1,,217,0 ESP (UH) SSB-008 1 5r 5b,518,3
1617,851,0,,ESP (UH) UM-029,https://betamasaheft.eu/manuscripts/ESum029/viewer,,1,87r,87b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 ESP (UH) UM-029 1 87r 87b,518,1
1618,852,0,,G-704 (EAP) 2-30,https://eap.bl.uk/archive-file/EAP704-2-30,,1,9v,10a,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 G-704 (EAP) 2-30 1 9v 10a,518,1
1619,853,0,,H-Berlin (BS) 42,https://digital.staatsbibliothek-berlin.de/werkansicht/?PPN=PPN875705472,,1,27v,58,1,1,11. Motherhood: Madonna and child,full,,Our Lady Mary; Saint Gabriel; Saint Michael,Caption is badly damaged and likely not original,FALSE,1,,217,0 H-Berlin (BS) 42 1 27v 58,518,1
1621,855,0,,H-Berlin (BS) 74,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN880986085&PHYSID=PHYS_0005,,1,10r,21,1,1,"10. Nativity: Mary, Joseph, Jesus in manger",top,,How our Lady Mary gave birth to our Lord in Bethlehem,,FALSE,1,,217,0 H-Berlin (BS) 74 1 10r 21,518,15
1622,856,0,,H-Berlin (BS) 74,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN880986085&PHYSID=PHYS_0005,,1,35r,72,1,1,11. Motherhood: Madonna and child,top,,How our Lady Mary nursed her Son,,FALSE,1,,217,0 H-Berlin (BS) 74 1 35r 72,518,15
1623,857,0,,H-Berlin (BS) 74,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN880986085&PHYSID=PHYS_0005,,1,50r,104,1,1,16. Life: How the people of Sägäl brought a gift,bottom,,How the people of Sägäl brought a gift,,FALSE,1,,217,0 H-Berlin (BS) 74 1 50r 104,518,15
1624,858,0,,H-Berlin (BS) 74,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN880986085&PHYSID=PHYS_0005,,1,51r,107,1,1,6. Childhood: Angels tending to Mary in the temple (related to ID 315),bottom,,How Michael and Gabriel brought Mary bread and drink for twelve years,,FALSE,1,,217,0 H-Berlin (BS) 74 1 51r 107,518,15
1625,859,0,,H-Berlin (BS) 74,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN880986085&PHYSID=PHYS_0005,,1,53r,110,1,1,8. Annunciation: St Gabriel appears to Mary sewing or spinning,bottom,,How Gabriel announced the good news to Mary,,FALSE,1,,217,0 H-Berlin (BS) 74 1 53r 110,518,15
1620,854,0,,H-Berlin (BS) 74,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN880986085&PHYSID=PHYS_0005,,1,5v,12,1,1,11. Motherhood: Madonna and child,full,,With her beloved obedient Son,,FALSE,1,,217,0 H-Berlin (BS) 74 1 5v 12,518,15
1626,860,0,,IES-286 (EAP) 1-1-0223,https://eap.bl.uk/archive-file/EAP286-1-1-223,,1,73v,75a,1,1,19. Life: Mary stands in prayer,full,,,,FALSE,1,,217,0 IES-286 (EAP) 1-1-0223 1 73v 75a,518,1
1713,947,0,,JP-Jerusalem (EOTC) 327E,images in PEMM Dropbox,,1,4r,10b,1,1,11. Motherhood: Madonna and child,full,,,Unfinished; Captions unclear,FALSE,1,,217,0 JP-Jerusalem (EOTC) 327E 1 4r 10b,518,1
1808,1040,0,,JP-Jerusalem (EOTC) 535E,microfilmed but no digital,,1,113r,,1,1,11. Motherhood: Madonna and child,,,,,FALSE,1,,217,0 JP-Jerusalem (EOTC) 535E 1 113r ,518,1
1627,861,0,,M-432 EMDA (EAP) 1-04,https://eap.bl.uk/archive-file/EAP432-1-4,,1,4r,5b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 M-432 EMDA (EAP) 1-04 1 4r 5b,518,1
1628,862,0,,N-254 (EAP) 1-06,https://eap.bl.uk/archive-file/EAP254-1-6,,1,2r,3b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 N-254 (EAP) 1-06 1 2r 3b,518,1
1629,863,0,,N-254 (EAP) 1-28,https://eap.bl.uk/archive-file/EAP254-1-28,,1,4v,6a,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 N-254 (EAP) 1-28 1 4v 6a,518,1
1630,864,0,,N-254 (EAP) 1-67,https://eap.bl.uk/archive-file/EAP254-1-67,,1,1v,3a,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 N-254 (EAP) 1-67 1 1v 3a,518,1
1631,865,0,,PEM (Princeton) 23,Not digitized,,1,111v,,1,1,11. Motherhood: Madonna and child,,,,,FALSE,1,,217,0 PEM (Princeton) 23 1 111v ,518,1
1632,866,0,,PEM (Princeton) 41,https://dpul.princeton.edu/msstreasures/catalog/w9505399b,"https://iiif-cloud.princeton.edu/iiif/2/4e%2F00%2Fea%2F4e00ea49ffb94005870aff82583a030a%2Fintermediate_file/full/400,/0/default.jpg?t=1651500148816",1,11r,,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 PEM (Princeton) 41 1 11r ,518,3
1634,868,0,,PEM (Princeton) 41,https://dpul.princeton.edu/msstreasures/catalog/w9505399b,"https://iiif-cloud.princeton.edu/iiif/2/0d%2F68%2Fa9%2F0d68a905a257419480fd6fa708430005%2Fintermediate_file/full/400,/0/default.jpg?t=1651500200833",1,197r,,1,1,42. Dormition: Mary prays for those in Sheol,full,,,,FALSE,1,,217,0 PEM (Princeton) 41 1 197r ,518,3
1633,867,0,,PEM (Princeton) 41,https://dpul.princeton.edu/msstreasures/catalog/w9505399b,"https://iiif-cloud.princeton.edu/iiif/2/29%2F05%2Ffa%2F2905fafb5ead46b7b48b614b846e4ba6%2Fintermediate_file/full/400,/0/default.jpg?t=1651500265592",1,27r,,1,1,25. Crucifixion: Mary at the cross,full,,,,FALSE,1,,217,0 PEM (Princeton) 41 1 27r ,518,3
1636,870,0,,PEM (Princeton) 47,https://dpul.princeton.edu/msstreasures/catalog/jd473106s,"https://iiif-cloud.princeton.edu/iiif/2/7b%2F05%2Fba%2F7b05bac74fb04016b3f202014443a7b4%2Fintermediate_file/full/400,/0/default.jpg?t=1651500310733",1,110v,,1,1,1. Childhood: Yoachim and Hanna pray,full,,How Yoachim prayed; How Saint Hanna prayed,,FALSE,1,,217,0 PEM (Princeton) 47 1 110v ,518,3
1635,869,0,,PEM (Princeton) 47,https://dpul.princeton.edu/msstreasures/catalog/jd473106s,"https://iiif-cloud.princeton.edu/iiif/2/06%2Fc8%2Fc1%2F06c8c1aa25554778bacac719dec8f177%2Fintermediate_file/full/400,/0/default.jpg?t=1651500368546",1,2v,,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 PEM (Princeton) 47 1 2v ,518,3
1637,871,0,,PEM (Princeton) 57,https://dpul.princeton.edu/msstreasures/catalog/44558h891,"https://iiif-cloud.princeton.edu/iiif/2/99%2F5b%2Fcc%2F995bcc2069dc451298f11bd8448be628%2Fintermediate_file/full/400,/0/default.jpg?t=1651500409205",1,4r,,1,1,11. Motherhood: Madonna and child,full,,Michael; With her beloved Son; Gabriel,,FALSE,1,,217,0 PEM (Princeton) 57 1 4r ,518,52
1638,872,0,,PEM (Princeton) 65,https://dpul.princeton.edu/msstreasures/catalog/12579w78f,"https://iiif-cloud.princeton.edu/iiif/2/1f%2F0d%2F06%2F1f0d069e58d84acc89ac1c795d46cb4b%2Fintermediate_file/full/400,/0/default.jpg?t=1651500709530",1,,201,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 PEM (Princeton) 65 1  201,518,59
1714,948,0,,RL-Windsor (RLW) 5,images in PEMM Dropbox,,1,10v,12a,1,1,43. Dormition: Mary receives the Covenant of Mercy from Jesus,left,,,,FALSE,1,,217,0 RL-Windsor (RLW) 5 1 10v 12a,518,5
1715,949,0,,RL-Windsor (RLW) 5,images in PEMM Dropbox,,1,12v,14a,1,1,8. Annunciation: St Gabriel appears to Mary sewing or spinning,full,,,,FALSE,1,,217,0 RL-Windsor (RLW) 5 1 12v 14a,518,5
1716,950,0,,RL-Windsor (RLW) 5,images in PEMM Dropbox,,1,13v,15a,1,1,"10. Nativity: Mary, Joseph, Jesus in manger",full,,,,FALSE,1,,217,0 RL-Windsor (RLW) 5 1 13v 15a,518,5
1717,951,0,,RL-Windsor (RLW) 5,images in PEMM Dropbox,,1,14v,16a,1,1,25. Crucifixion: Mary at the cross,full,,,,FALSE,1,,217,0 RL-Windsor (RLW) 5 1 14v 16a,518,5
1718,952,0,,RL-Windsor (RLW) 5,images in PEMM Dropbox,,1,16r,17b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 RL-Windsor (RLW) 5 1 16r 17b,518,5
1727,961,0,,UNESCO (HMML) 8.10,images in PEMM Dropbox,,1,5r,8b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 UNESCO (HMML) 8.10 1 5r 8b,518,7
1726,960,0,,UNESCO (HMML) 8.10,images in PEMM Dropbox,,1,i r,2b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 UNESCO (HMML) 8.10 1 i r 2b,518,7
1810,1042,0,,UNESCO (HMML) 10.10,images in PEMM Dropbox,,1,133r,134b,1,1,31. Resurrection: Mary at the Ascension of Jesus,full,,,,FALSE,1,,217,0 UNESCO (HMML) 10.10 1 133r 134b,518,56
1809,1041,0,,UNESCO (HMML) 10.10,images in PEMM Dropbox,,1,9r,10b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 UNESCO (HMML) 10.10 1 9r 10b,518,56
1640,874,0,,UNESCO (HMML) 10.11,images in PEMM Dropbox,,1,212r,216b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 UNESCO (HMML) 10.11 1 212r 216b,518,3
1639,873,0,,UNESCO (HMML) 10.11,images in PEMM Dropbox,,1,ii v,4a,1,1,25. Crucifixion: Mary at the cross,full,,"Icon of Jesus, How he was crucified; Son; How our Lady Mary wept; How John wept",,FALSE,1,,217,0 UNESCO (HMML) 10.11 1 ii v 4a,518,3
1641,875,0,,UNESCO (HMML) 10.11,images in PEMM Dropbox,,1,,302a,1,1,"10. Nativity: Mary, Joseph, Jesus in manger",full,,,,FALSE,1,,217,0 UNESCO (HMML) 10.11 1  302a,518,3
1642,876,0,,UNESCO (HMML) 11.01,images in PEMM Dropbox,,1,14r,15b,1,1,43. Dormition: Mary receives the Covenant of Mercy from Jesus,full,,,,FALSE,1,,217,0 UNESCO (HMML) 11.01 1 14r 15b,518,7
1643,877,0,,UNESCO (HMML) 11.01,images in PEMM Dropbox,,1,14v,16a,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 UNESCO (HMML) 11.01 1 14v 16a,518,7
1644,878,0,,UNESCO (HMML) 11.01,images in PEMM Dropbox,,1,177r,178b,1,1,25. Crucifixion: Mary at the cross,right,,,,FALSE,1,,217,0 UNESCO (HMML) 11.01 1 177r 178b,518,7
1646,880,0,,VOHD (HMML) 118,images in PEMM Dropbox,,1,162v,172a,1,1,11. Motherhood: Madonna and child,full,,,Captions unclear,FALSE,1,,217,0 VOHD (HMML) 118 1 162v 172a,518,1
1645,879,0,,VOHD (HMML) 63,images in PEMM Dropbox,,1,iii r,4b,1,1,11. Motherhood: Madonna and child,full,,Icon of our Lady Mary with her beloved Son,,FALSE,1,,217,0 VOHD (HMML) 63 1 iii r 4b,518,1
1778,1011,0,,Z-Paris (BNF) 53,https://gallica.bnf.fr/ark:/12148/btv1b53138754p,,1,2v,10,1,1,8. Annunciation: St Gabriel appears to Mary sewing or spinning,full,,Where Gabriel announced to Mary about the birth of Christ,,FALSE,1,,217,0 Z-Paris (BNF) 53 1 2v 10,518,1
1647,881,0,,Z-Paris (BNF) 60,https://gallica.bnf.fr/ark:/12148/btv1b10093449p,,1,178r,192b,1,1,43. Dormition: Mary receives the Covenant of Mercy from Jesus,full,,Angel; How our Lord gave the covenant to his mother,,FALSE,1,,217,0 Z-Paris (BNF) 60 1 178r 192b,518,5
1648,882,0,,Z-Paris (BNF) 60,https://gallica.bnf.fr/ark:/12148/btv1b10093449p,,1,179r,193b,1,1,11. Motherhood: Madonna and child,full,,Saint Michael; Saint Gabriel,Captions partially illegible,FALSE,1,,217,0 Z-Paris (BNF) 60 1 179r 193b,518,5
1649,883,0,,Z-Paris (BNF) 61,https://gallica.bnf.fr/ark:/12148/btv1b10099818k,,1,2v,4a,1,1,25. Crucifixion: Mary at the cross,full,,,,FALSE,1,,217,0 Z-Paris (BNF) 61 1 2v 4a,518,5
1650,884,0,,Z-Paris (BNF) 61,https://gallica.bnf.fr/ark:/12148/btv1b10099818k,,1,3v,5a,1,1,43. Dormition: Mary receives the Covenant of Mercy from Jesus,full,,,,FALSE,1,,217,0 Z-Paris (BNF) 61 1 3v 5a,518,5
1651,885,0,,Z-Paris (BNF) 61,https://gallica.bnf.fr/ark:/12148/btv1b10099818k,,1,5r,6b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 Z-Paris (BNF) 61 1 5r 6b,518,5
1,1,1-A,,EMIP (EMIP) 2370,images in PEMM Dropbox,,1,123r,127,1,1,1. St Mary and Jesus Christ ride a donkey while Joseph and Salome walk on their way to Egypt,,,,,FALSE,1,,1,1-A EMIP (EMIP) 2370 1 123r 127,1,7
2,1043,4,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,18r,,2,1,1. The grocer Michael accepts a ring from a Muslim client as payment for sugar but the client steals the ring back,bottom-right,,,,FALSE,1,,1,4 BOr (BL) 648 1 18r ,2,67
2,1043,4,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,18r,,2,2,"2. The client goes away looking suspicious [to throw the ring into the river, assuming it will never be found?]",bottom-left,,,,FALSE,1,,1,4 BOr (BL) 648 1 18r ,2,67
3,1772,4,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,18v,,6,1,3. The client throws the ring into the river,top-left,,,,FALSE,0,,1,4 BOr (BL) 648 2 18v ,2,67
3,1772,4,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,18v,,6,2,4. The deacon administers the Eucharist,top-right,,,,FALSE,0,,1,4 BOr (BL) 648 2 18v ,2,67
3,1772,4,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,18v,,6,3,"5. Michael sits down to a meal with his wife and children, and the youngest says he refuses to eat anything but fish",center-left,,,,FALSE,0,,1,4 BOr (BL) 648 2 18v ,2,67
3,1772,4,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,18v,,6,4,6. Michael sends a servant to buy a fish,center-right,,,,FALSE,0,,1,4 BOr (BL) 648 2 18v ,2,67
3,1772,4,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,18v,,6,5,"7. When the servants cut open the fish, they find the ring in it",bottom-left,,,,FALSE,0,,1,4 BOr (BL) 648 2 18v ,2,67
3,1772,4,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,18v,,6,6,9. When the client hears the miracle of the ring in the fish he converts to Christianity and goes to the monastery to become a monk,bottom-right,,,,FALSE,0,,1,4 BOr (BL) 648 2 18v ,2,67
4,1663,5,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,25v,,4,1,1. The husband and wife pray for a child in front of the icon of St Mary,top-left,,,,FALSE,1,,1,5 BOr (BL) 648 1 25v ,2,67
4,1663,5,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,25v,,4,2,2. A son is born to the husband and wife,top-right,,,,FALSE,1,,1,5 BOr (BL) 648 1 25v ,2,67
4,1663,5,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,25v,,4,3,3. The family travels on their way to the church of Saint James,bottom-left,,,,FALSE,1,,1,5 BOr (BL) 648 1 25v ,2,67
4,1663,5,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,25v,,4,4,4. The innskeeper's daughter comes to the son while he sleeps and hides the chalice,bottom-right,,,,FALSE,1,,1,5 BOr (BL) 648 1 25v ,2,67
5,1773,5,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,26r,,6,1,5. The missing chalice is found in the possession of the son,top-left,,,,FALSE,0,,1,5 BOr (BL) 648 2 26r ,2,67
5,1773,5,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,26r,,6,2,6. The son is hung for having the missing chalice,top-right,,,,FALSE,0,,1,5 BOr (BL) 648 2 26r ,2,67
5,1773,5,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,26r,,6,3,7. The parents pray before the icon of St Mary and her son,center-left,,,,FALSE,0,,1,5 BOr (BL) 648 2 26r ,2,67
5,1773,5,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,26r,,6,4,8. The parents tell the administrator of the city that their son is alive and the chicken testifies as well,center-right,,,,FALSE,0,,1,5 BOr (BL) 648 2 26r ,2,67
5,1773,5,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,26r,,6,5,9. The son is lowered from the gallows and tells what had happened,bottom-left,,,,FALSE,0,,1,5 BOr (BL) 648 2 26r ,2,67
5,1773,5,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,26r,,6,6,10. The innskeeper's daughter seeks mercy from the bishop and becomes a nun,bottom-right,,,,FALSE,0,,1,5 BOr (BL) 648 2 26r ,2,67
6,1044,6,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,29v,,2,1,1. An Arab man beats the monk collecting food. The other monks and the icon of Mary and Child look on.,top,,,,FALSE,1,,1,6 BOr (BL) 648 1 29v ,3,67
6,1044,6,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,29v,,2,2,2. Mary instructs an angel to free the monk from his bonds while the Arab men sleep,bottom,,,,FALSE,1,,1,6 BOr (BL) 648 1 29v ,3,67
7,1437,6,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,30r,,3,1,3. The rest of the monks pray in front of the icon of St Mary,top,,,,FALSE,0,,1,6 BOr (BL) 648 2 30r ,3,67
7,1437,6,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,30r,,3,2,4. The Arabs awake to find the monk having escaped,bottom-left,,,,FALSE,0,,1,6 BOr (BL) 648 2 30r ,3,67
7,1437,6,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,2,30r,,3,3,5. An angel returns the monk to his monastery,bottom-right,,,,FALSE,0,,1,6 BOr (BL) 648 2 30r ,3,67
8,1045,6,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,3,30v,,2,1,6. The monk ascends the citadel to rejoin his brothers,right,,,,FALSE,0,,1,6 BOr (BL) 648 3 30v ,3,67
8,1045,6,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,3,30v,,2,2,7. The Arabs give three camels as a gift to the monastery,top-left,,,,FALSE,0,,1,6 BOr (BL) 648 3 30v ,3,67
40,13,7,,B-Dublin (CBL) 914,images in PEMM Dropbox,,1,29r,40b,1,1,"1. The monk surrounded by the other monks, who are attacking him",right,,,"Plate LXXXV Of Budge, Lady Meux facsimile",FALSE,1,,29,7 B-Dublin (CBL) 914 1 29r 40b,37,48
41,14,7,,B-Dublin (CBL) 914,images in PEMM Dropbox,,2,29v,41,1,1,3. The monk standing praying in a church before the icon of the Virgin and Child with his skull-cap fallen to the ground,full,,,"Plate LXXXVI Of Budge, Lady Meux facsimile",FALSE,0,,29,7 B-Dublin (CBL) 914 2 29v 41,37,48
42,1446,7,,B-Oslo (SCOL) 248,"Budge, Lady Meux facsimile",,1,63r,393,3,1,"1. The monk surrounded by the other monks, who are attacking him",top-left,,,"Plate LXXXIV Of Budge, Lady Meux facsimile",FALSE,1,,29,7 B-Oslo (SCOL) 248 1 63r 393,37,53
42,1446,7,,B-Oslo (SCOL) 248,"Budge, Lady Meux facsimile",,1,63r,393,3,2,2. The other monks preventing him for eating,bottom-left,,,,FALSE,1,,29,7 B-Oslo (SCOL) 248 1 63r 393,37,53
42,1446,7,,B-Oslo (SCOL) 248,"Budge, Lady Meux facsimile",,1,63r,393,3,3,3. The monk standing praying in a church before the icon of the Virgin and Child with his skull-cap fallen to the ground,right,,,,FALSE,1,,29,7 B-Oslo (SCOL) 248 1 63r 393,37,53
9,1046,7,EMML (HMML) 2378,BOr (BL) 520,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_520_f001r,no IIIF link,1,242v,,2,1,"1. The monk surrounded by the other monks, who are attacking him",left,"Monks, building (castle or monastery), praying, bread, slippers, skullcap",,"Man surrounded by men; one man is striking the one in the middle; the man is inside the church arms crossed across chest praying; he is holding bread in his hand; building exterior and interior view; he stands under an arch; men wearing pointed slippers; tousers, shirts, and cloth wrapped around their waist and hanging down (as they do this in monastery); no background color; skullcup falling; no border; two episodes",FALSE,1,,29,7 BOr (BL) 520 1 242v ,37,61
9,1046,7,EMML (HMML) 2378,BOr (BL) 520,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_520_f001r,no IIIF link,1,242v,,2,2,4. The monk escapes through the wall of the church,right,,,,FALSE,1,,29,7 BOr (BL) 520 1 242v ,37,61
10,2,7,EMML (HMML) 2378,BOr (BL) 520,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_520_f001r,no IIIF link,2,243r,,1,1,3. The monk standing praying in a church before the icon of the Virgin and Child with his skull-cap fallen to the ground,full,,,,FALSE,0,,29,7 BOr (BL) 520 2 243r ,37,61
11,3,7,,BOr (BL) 635,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_635_f001r,no IIIF link,1,117v,,1,1,"1. The monk surrounded by the other monks, who are attacking him",full,,,,FALSE,1,,29,7 BOr (BL) 635 1 117v ,37,63
12,1047,7,,BOr (BL) 635,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_635_f001r,no IIIF link,2,118r,,2,1,2. The other monks preventing him for eating,bottom-left,,,,FALSE,0,,29,7 BOr (BL) 635 2 118r ,37,63
12,1047,7,,BOr (BL) 635,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_635_f001r,no IIIF link,2,118r,,2,2,3. The monk standing praying in a church before the icon of the Virgin and Child with his skull-cap fallen to the ground,top,,,,FALSE,0,,29,7 BOr (BL) 635 2 118r ,37,63
13,1438,7,,BOr (BL) 639,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_639_f001r,no IIIF link,1,151r,,3,1,"1. The monk surrounded by the other monks, who are attacking him",top-left,,,,FALSE,1,,29,7 BOr (BL) 639 1 151r ,37,58
13,1438,7,,BOr (BL) 639,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_639_f001r,no IIIF link,1,151r,,3,2,3. The monk standing praying in a church before the icon of the Virgin and Child with his skull-cap fallen to the ground,top-right,,,,FALSE,1,,29,7 BOr (BL) 639 1 151r ,37,58
13,1438,7,,BOr (BL) 639,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_639_f001r,no IIIF link,1,151r,,3,3,2. The other monks preventing him for eating,bottom-center,,,,FALSE,1,,29,7 BOr (BL) 639 1 151r ,37,58
14,1439,7,,BOr (BL) 641,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_641_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054923333.0x000141/full/400,/0/default.jpg?t=1654627413296",1,158r,,3,1,"1. The monk surrounded by the other monks, who are attacking him",top-left,,How the monks beat and kicked him; Abba Śalusi,,FALSE,1,,29,7 BOr (BL) 641 1 158r ,37,63
