Manuscript,Canonical Story ID,Recension ID,Canonical Story Title,Folio Start,Scan Start,Column Start,Line Start,Body of Story Start,Folio End,Scan End,Column End,Line End,Miracle Number,Incipit,Confidence Score,Incipit Full,Story Word Variation,Story Incomplete,Blank TM folios,Number of Paintings,Painting Note,Notes,Exclude from ITool,Ethiopic Story Number,Miracles Sequence Number,Canonical Incipit,"Macomber Ms, non-Macomber Record",Best Incipit Tool Match,Nonunique Incipit,New Ms,Folio Start Number,Folio Start Letter,"Temporary English Translation for TGS 1994, to be moved when ID'd",Princeton Catalog Folios,Princeton Catalog Titles,Manuscript Date Range Start        ,Manuscript Date Range End        ,Story Century,Story Earliest Century,Incipit Typed,ID Ready
EMML (HMML) 2059,211,,Thecla cycle: Saint Mary incenses Thecla (continuation).,64v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,64,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,212,,Thecla cycle: Abba Esi and Thecla are saved from the torture ordered by the judge (continuation of the preceding).,67r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,67,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,209,,The wealthy man to whom Saint Mary appeared in the form of a bird to save the countryside from pestilence.,68r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,68,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,420,,The man who accepted fine clothes as a bribe for future favors.,69r,,,,,,,,,,ወሀለወት፡ አሐቲ፡ ሀገር፡ እምአህጉረ፡ ክርስቲያን፡ ወይነብሩ፡ ውስቴታ፡ ሰብእ፡ ክርስቲያን፡ ዐቢያን፡ በብዙኅ፡ ዕቅበት,High,,,FALSE,,,,,FALSE,,,TRUE,FALSE,,FALSE,,69,r,,,,1600,1699,17,15,1,1
EMML (HMML) 2059,421,,Saint Mary stops a pestilence.,70v,,,,,,,,,,ወሀለወት፡ አሐቲ፡ ሀገር፡ ዐባይ፡ ወብዙኃን፡ ሰብእ፡ ይነብሩ፡ ውስቴታ፡ ጳጳሳት፡ ወኤጲስ፡ ቆጶሳት፡ ቀሳውስት፡ ወዲያቆናት፡ ወመነኮሳት፡ ወሕዝብ፡ ዘኢይትኈለቍ። ወቦአ፡ ውስተ፡ ይእቲ፡ ሀገር፡ ሞተ፡ ሰብእ፡ ወቀተለ፡ ብዙኃነ፡ ሰብአ፡ እደ፡ ወአንስተ,High,,,FALSE,,,,,FALSE,,,TRUE,FALSE,,FALSE,,70,v,,,,1600,1699,17,15,1,1
EMML (HMML) 2059,422,,A plague in a monastery is halted at the prayer of a monk.,71r,,,,,,,,,,ወሀሎ፡ አሐዱ፡ መነኮስ፡ ውስተ፡ አሐቲ፡ ሀገር፡ ወቦአ፡ ውስተ፡ ቤቱ፡ ብድብድ፡ ወአኀዘ፡ ይቅትሎሙ፡ ለደቂቁ,High,,,FALSE,,,,,FALSE,,,TRUE,FALSE,,FALSE,,71,r,,,,1600,1699,17,15,1,1
EMML (HMML) 2059,311,,A stream runs uphill after his neighbor had diverted it.,72v,,,,,,,,,,ተብህለ፡ ከመ፡ ሀሎ፡ አሐዱ፡ ብእሲ፡ ሐፃቤ፡ አልባስ፡ ወእንዘ፡ የሐፅብ፡ ልብሰ፡ መጽአ፡ አሐዱ፡ ብእሲ፡ ወሜጠ፡ ማየ፡ እንተ፡ ካልእ፡ ፍኖት,High,,,FALSE,,,,,FALSE,,,TRUE,FALSE,,FALSE,,72,v,,,,1600,1699,17,15,1,1
EMML (HMML) 2059,314,,A priest becomes insane after his entire family dies of the plague.,72v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,72,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,31,,The cupbearer of the king of France.,73r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,73,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,147,,The Jewish boy who received Holy Communion with his Christian companions.,76r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,76,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,144,,The pilgrim to Santiago whom Satan persuaded to mutilate himself after falling into a sexual sin.,77r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,77,r,,,,1600,1699,17,14,0,1
EMML (HMML) 2059,159,,"A nun sacristan elopes with a priest, but afterwards they repent.",78r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,78,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,145,,The priest who could only say the Mass of the Virgin Mary.,79v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,79,v,,,,1600,1699,17,14,0,1
EMML (HMML) 2059,165,,The sinful woman who despaired when she kept on sinning and swallowed a scorpion.,80v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,80,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,166,,"The prudent monk who suspected that the food that the monks were eating was harmful, but then saw Saint Mary making it tasty for them.",81v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,81,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,140,,The sinful deacon whom his enemies could not kill until he had confessed himself to a priest.,82v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,82,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,152,,The widow who prayed to Saint Mary and saved her only son from death by hanging.,83r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,83,r,,,,1600,1699,17,14,0,1
EMML (HMML) 2059,135,EMML (HMML) 2059,The sinful deacon who was healed by a drop of Saint Mary's milk.,84r,,,,,,,,,,ተብህለ፡ ከመ፡ ሀሎ፡ አሐዱ፡ ዲያቆን፡ ውስተ፡ አሐቲ፡ ሀገር፡ ዘኢይክሉ፡ ነጊረ፡ እከዮ፡ ወኀጣውኢሁ,High,,,FALSE,,,,,FALSE,,,TRUE,FALSE,,FALSE,,84,r,,,,1600,1699,17,15,1,1
EMML (HMML) 2059,136,,The thief whom the king's soldiers could not kill.,85r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,85,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,137,,The Emperor of Rome who erected an altar in his palace.,86r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,86,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,207,,The monk who saved the church of Saint Mary in Atrib by his prayers when its destruction had been ordered by the Caliph.,87r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,87,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,141-A,,The bishop for whom Saint Mary tailored a new sackcloth sends a penitent to Santiago.,92v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,92,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,141-B,EMML (HMML) 2059,"When Pariqos of Fesa confesses his sins to the bishop, the latter, refusing him absolution, tells him to go to Abba Yaceqob (Santiago).",93r,,,,,,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ እምሰብአ፡ ፌጻ፡ ዘስሙ፡ ጳሪቆስ፡ ወአሐተ፡ ዕለተ፡ ሖረ፡ ኀበ፡ አባ፡ ፊላታዎስ፡ ኤጲስ፡ ቆጶስ፡ ዘሰፈየት፡ ሎቱ፡ ሠቀ፡ እግዝእትነ፡…. ወተአምነ፡ ኀቤሁ፡ ኀጣውኢሁ,High,,,FALSE,,,,,FALSE,,,TRUE,FALSE,,FALSE,,93,r,,,,1600,1699,17,17,1,1
EMML (HMML) 2059,5,,The Frenchman whose wife was unable to have children.,93v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,93,v,,,,1600,1699,17,16,0,1
EMML (HMML) 2059,175,,"Pachomius, the avaricious patriarch of Rome, who sold the chrism of the church.",102v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,102,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,161,,The pious monk (or: the Jew from Akhmim) whom Saint Mary made young.,105r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,105,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,162,,The pious monk scribe who used to write Saint Mary's name in golden ink.,106r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,106,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,27,,"Maryam from Dǝfrā, a child who wanted to receive Communion but was shut up in the house when her family went to church, goes to heaven.",106v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,106,v,,,,1600,1699,17,16,0,1
EMML (HMML) 2059,120,,The reopening of the church in Harat Zuwayla.,107r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,107,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,134,,The nominal Christian from Sidon who encountered a dragon.,108r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,108,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,4,,"Deacon Michael, the grocer and his stolen ring, which Mary helped find in a fish.",109v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,109,v,,,,1600,1699,17,16,0,1
EMML (HMML) 2059,14,,The composition of the Wǝddāse Maryam by the Syrian potter.,111r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,111,r,,,,1600,1699,17,16,0,1
EMML (HMML) 2059,180,,The rich knight who was advised by an abbot to pray to Saint Mary to win the heart of the woman with whom he was in love.,113r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,113,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,179,,The monk who has carried by the bretheren to church when he became too sick to walk.,114r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,114,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,184,,The pious mower of hay to whom the gatekeeper gave his daughter in marriage.,115r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,115,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,248,,"Mary, Assumption of cycle: Christ celebrates Mass for Saint Mary.",115v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,115,v,,,,1600,1699,17,16,0,1
EMML (HMML) 2059,423,,The church of Saint Mary in Spain to which she used to bring Christian captives.,116v,,,,,,,,,,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ ዐባይ፡ ጥቀ፡ ዘሀገረ፡ አስፓንያ፡ ዘሕንጽት፡ በስማ፡ ለእግዝእትነ፡…. ዘትትሌዐል፡ እምኵሎን፡ አብያተ፡ ክርስቲያናት፡ ወዘልፈ፡ ታስተርኢ፡ ውስቴታ፡ ዐቢየ፡ ተአምረ፡ ሶበ፡ ጼወውዎሙ፡ ተንበላት፡ ለክርስቲያን፡ ዘይእቲ፡ ሀገር,High,,,FALSE,,,,,FALSE,,,TRUE,FALSE,,FALSE,,116,v,,,,1600,1699,17,17,1,1
EMML (HMML) 2059,24,,The Christians gathered for a feast of Saint Mary are saved from the Arabs.,118r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,118,r,,,,1600,1699,17,16,0,1
EMML (HMML) 2059,44,,"The priest, Rizqallah, recovers things stolen from pilgrims.",119r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,119,r,,,,1600,1699,17,16,0,1
EMML (HMML) 2059,52,,Däbrä Metmaq miracles: Bishop Michael sends Deacon John to help the monks of Däbrä Metmaq celebrate Passion Week.,120v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,120,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,53,,Däbrä Metmaq miracles: The cistern at Däbrä Metmaq is filled miraculously.,121v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,121,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,2,,Vision of Theophilus of Alexandria (continued): Satan urges Herod to pursue the Holy Family.,122v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,122,v,,,,1600,1699,17,16,0,1
EMML (HMML) 2059,3,,Vision of Theophilus of Alexandria (continued): The Holy Family returns from Egypt.,127v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,127,v,,,,1600,1699,17,16,0,1
EMML (HMML) 2059,33,,The French artist who fell from the scaffolding while painting frescoes.,130r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,130,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,153,,The young man who used to bring roses to the icon of Saint Mary.,130v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,130,v,,,,1600,1699,17,14,0,1
EMML (HMML) 2059,16,,"Three Arabs, journeying to Rif on the Nile in Egypt, fall into the water due to a storm and two are saved from crocodiles.",131v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,131,v,,,,1600,1699,17,16,0,1
EMML (HMML) 2059,103,,"Bishop Mercurius, whom the patriarch wanted to remove because of leprosy.",132v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,132,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,112,,A poor woman with a broken leg is healed by the icon of Saint Mary in the church of Harat ar-Rum.,133r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,133,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,158,,The prioress who became pregnant after sinning with a servant.,133v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,133,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,19,,"The monk, Yǝsḥaq, who prayed for seven years that Saint Mary would appear to him.",135r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,135,r,,,,1600,1699,17,16,0,1
EMML (HMML) 2059,279,,Zärˀa Yaˁəqob miracles: The inhabitants of Damot who would not observe the feast days of Saint Mary are punished by a storm that brings down a mighty tree.,136r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,136,r,,,,1600,1699,17,16,0,1
EMML (HMML) 2059,280,,Zärˀa Yaˁəqob miracles: The judgment of the court of Zärˀa Yaˁəqob against the Stephanites.,138v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,138,v,,,,1600,1699,17,16,0,1
EMML (HMML) 2059,281,,"Mary, Assumption of cycle: Synaxary entry for 16 Nahase: The Apostles visit Saint Mary in heaven.",142r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,142,r,,,,1600,1699,17,16,0,1
EMML (HMML) 2059,168,,The noblewoman who was persuaded by her spiritual father to give away her fine clothes.,143v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,143,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,150,,The divorced wife who prayed for revenge against her rival.,145r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,145,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,171,,The husband who broke his vow that he would live celibately with his wife.,146v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,146,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2059,125,,The story of the cannibal from Qemer.,148v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,148,v,,,,1600,1699,17,14,0,1
EMML (HMML) 2060,13,,The composition of the Miracles of Mary by Bishop Hildephonsus of Toledo.,11r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,11,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,4,,"Deacon Michael, the grocer and his stolen ring, which Mary helped find in a fish.",12v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,12,v,,,,1600,1699,17,16,0,1
EMML (HMML) 2060,48,,The rich man from Colosse who was shot in the eye with an arrow while fighting the Qwez.,16r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,16,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,190,,The Muslim who found an icon of Saint Mary in his house.,16v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,16,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,11,,Däbrä Qaləmon miracles: An Arab who has contempt for Saint Mary’s icon at Däbrä Qaləmon is punished.,17v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,17,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,8,,Dabra Qaləmon miracles: The monks of Däbrä Qaləmon who were despoiled by Berbers.,18v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,18,v,,,,1600,1699,17,16,0,1
EMML (HMML) 2060,59,,"Elizabeth, the blind daughter of Abraham and Gera Anest of Baderman.",21r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,21,r,,,,1600,1699,17,16,0,1
EMML (HMML) 2060,57,,The widow who could not find husbands for her three daughters.,22v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,22,v,,,,1600,1699,17,16,0,1
EMML (HMML) 2060,12,,The composition of the Maṣḥafa ḥawi by Patriarch Gabriel Ibn Tarīk.,23v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,23,v,,,,1600,1699,17,16,0,1
EMML (HMML) 2060,135,,The sinful deacon who was healed by a drop of Saint Mary's milk.,26r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,26,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,136,,The thief whom the king's soldiers could not kill.,27r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,27,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,137,,The Emperor of Rome who erected an altar in his palace.,28v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,28,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,138,,"Saint Mary commands a deacon to give Christian burial to a sinful deacon assassinated by his enemies; when they disinter him, a flower is found in his mouth.",30v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,30,v,,,,1600,1699,17,14,0,1
EMML (HMML) 2060,139,,The repentant knight who could pray only the Hail Mary.,31v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,31,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,141-A,,The bishop for whom Saint Mary tailored a new sackcloth sends a penitent to Santiago.,32r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,32,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,142,,"The deacon's prayer that contained five times ""Rejoice!"" [tafassehiyat].",33r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,33,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,143,,"Alexander, a Jew from Jerusalem, is delivered three days after he was swallowed up by a dragon.",33v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,33,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,144,,The pilgrim to Santiago whom Satan persuaded to mutilate himself after falling into a sexual sin.,34v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,34,v,,,,1600,1699,17,14,0,1
EMML (HMML) 2060,145,,The priest who could only say the Mass of the Virgin Mary.,35v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,35,v,,,,1600,1699,17,14,0,1
EMML (HMML) 2060,146,,The knight who wanted to seduce the daughter of the cobbler.,36v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,36,v,,,,1600,1699,17,14,0,1
EMML (HMML) 2060,147,,The Jewish boy who received Holy Communion with his Christian companions.,39v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,39,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,148,,The pregnant woman who was caught by the tide while going to the church of Saint Michael (Mont Saint Michel),40v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,40,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,149,,A man who drowned when a pilgrim ship sank is resuscitated.,41v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,41,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,150,,The divorced wife who prayed for revenge against her rival.,42v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,42,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,151,,The woman from Rome whose daughter rose up on the anniversary of her death.,44r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,44,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,152,,The widow who prayed to Saint Mary and saved her only son from death by hanging.,45v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,45,v,,,,1600,1699,17,14,0,1
EMML (HMML) 2060,155,,"The sister of Emperor Constantine who prayed to know how Saint Mary bore the Word of God, but then failed to recognize her Son when he appeared to her in church.",47r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,47,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,156,,The young novice whom Saint Mary encouraged to persevere in his vocation.,48v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,48,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,157,,The pious official who was accused of embezzlement and of having an affair with the wife of his lord.,50r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,50,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,158,,The prioress who became pregnant after sinning with a servant.,50v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,50,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,160,,The bee keeper who consulted a sorceress to have more honey.,53r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,53,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,164,,A nun in prison for her faith prays for two virgins.,54v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,54,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,167,,The woman who was prevented from fasting by her husband.,55v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,55,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,168,,The noblewoman who was persuaded by her spiritual father to give away her fine clothes.,57r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,57,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,169,,The rich merchant from Constantinople who lost all his money and made the icon of Saint Mary his guarantor when he borrowed money from a usurer.,59v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,59,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,171,,The husband who broke his vow that he would live celibately with his wife.,63v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,63,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,174,,Saint Mary saves the soul of a rich sinner who had repented and was planning to build a monastery and become a monk.,66r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,66,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,23,,"The two blessed monks, Sadaqā and ʾƎstifānos, from the monastery of Saint Victor (Fiqǝṭor); Mary punishes those who steal from and attack them.",67v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,67,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,175,,"Pachomius, the avaricious patriarch of Rome, who sold the chrism of the church.",68r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,68,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,176,,The avaricious priest who visited a dying man who loved bribes.,70r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,70,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,177,,The nun who was dissuaded from eloping with a knight by a vision of Hell.,72v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,72,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,178,,The shepherd near the church of Saint Paul in Rome who was possessed by a demon.,74r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,74,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,179,,The monk who has carried by the bretheren to church when he became too sick to walk.,75v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,75,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,201,,A ship that was about to founder is saved when they pray to Saint Mary.,76v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,76,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,202,,The Jew who attacked the icon of Saint Mary when he failed to obtain by litigation someone else's property.,77r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,77,r,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,203,,"The knight who denied Christ at the bidding of Satan, in order to have fine clothes for a reception, but refused to deny Saint Mary.",77v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,77,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,204,,The monk who was custodian of a church near a river and drowned while trying to cross to visit his lover.,78v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,78,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,205,,"The nun who used to pray for the dead, but lost her virginity and died before completing her penance.",79v,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,79,v,,,,1600,1699,17,15,0,1
EMML (HMML) 2060,206,,The nun whom Saint Mary admonished to recite the Hail Mary more attentively.,80r,,,,,,,,,,,,,,FALSE,,,,,FALSE,,,FALSE,FALSE,,FALSE,,80,r,,,,1600,1699,17,15,0,1
